aedes_ID	anopheles_ID	orthotype	OMAgroup
AAEL012416	AGAP003915	1:1	331481
AAEL012420	AGAP003914	1:1	554854
AAEL012421	AGAP007203	1:m	558662
AAEL012421	AGAP007207	1:m	
AAEL012421	AGAP007216	1:m	
AAEL012424	AGAP002770	1:1	534327
AAEL012425	AGAP002766	n:m	
AAEL012425	AGAP002767	n:m	648258
AAEL012422	AGAP002766	n:m	
AAEL012422	AGAP002767	n:m	
AAEL012427	AGAP002764	1:1	337807
AAEL012426	AGAP001744	1:1	856350
AAEL012429	AGAP000906	1:1	
AAEL012430	AGAP000907	n:1	
AAEL012436	AGAP000907	n:1	
AAEL012431	AGAP000907	n:1	551521
AAEL012433	AGAP005532	1:1	508626
AAEL012446	AGAP002651	1:1	852893
AAEL012442	AAY89434.1	1:1	852395
AAEL012448	AGAP002657	1:1	849999
AAEL012440	AGAP002659	1:1	733816
AAEL012439	AGAP002661	1:1	
AAEL012438	AGAP004085	1:1	836298
AAEL012443	AGAP004309	1:1	
AAEL012444	AGAP003303	1:1	553154
AAEL012441	AGAP004243	1:1	303736
AAEL012449	AGAP009933	1:1	551043
AAEL012450	AGAP009934	1:1	553946
AAEL012458	AGAP000796	1:1	519670
AAEL012451	AGAP000083	1:1	823100
AAEL012460	AGAP000394	1:1	
AAEL012462	AGAP000314	1:1	831421
AAEL012464	AGAP000313	1:1	831437
AAEL012452	AGAP000685	1:1	562927
AAEL012457	AGAP000414	n:1	786367
AAEL012455	AGAP000288	1:1	786400
AAEL012466	AGAP000815	1:1	775849
AAEL012476	AGAP005040	1:1	838991
AAEL012473	AGAP010292	1:1	844350
AAEL012471	AGAP010083	1:1	785970
AAEL012478	AGAP005045	1:1	675759
AAEL012472	AGAP010258	1:1	
AAEL012475	AGAP005042	1:1	847050
AAEL001496	AGAP009035	1:1	798661
AAEL001478	AGAP008830	1:1	778595
AAEL001477	AGAP007849	1:1	
AAEL001494	AGAP010168	1:1	788577
AAEL001476	AGAP010167	1:1	268131
AAEL001491	AGAP010165	1:1	823387
AAEL001497	AGAP008353	1:1	762588
AAEL001474	AGAP008302	1:1	666434
AAEL001487	AAO12067.1	n:m	340106
AAEL001487	AAO12066.1	n:m	
AAEL001492	AGAP008304	1:1	792111
AAEL001483	AGAP008308	1:1	497978
AAEL001489	AGAP008309	1:1	660580
AAEL001499	AGAP008310	1:1	686427
AAEL001490	AGAP008311	1:1	850980
AAEL001475	AGAP009930	1:1	
AAEL001505	AGAP008312	1:1	
AAEL001484	AGAP009929	1:1	529351
AAEL001479	AGAP008884	1:1	264846
AAEL001506	AGAP008882	1:1	547388
AAEL001501	AGAP008883	1:1	640891
AAEL001472	AGAP008881	1:1	665134
AAEL001485	AGAP000274	1:1	333879
AAEL001495	AGAP008879	1:1	333695
AAEL001503	AAO34131.1	1:1	559755
AAEL001473	AGAP009037	1:1	
AAEL001471	AGAP009928	1:1	753908
AAEL001500	AGAP010209	1:1	548441
AAEL012492	AAM34435.1	1:1	819701
AAEL012491	AAL93295.1	n:m	
AAEL012491	AAU93472.1	n:m	
AAEL012491	AAL91655.1	n:m	819284
AAEL012480	AGAP002871	1:1	
AAEL012481	AGAP003502	n:1	555641
AAEL012489	AGAP003503	1:1	795540
AAEL012487	AGAP003504	1:1	338496
AAEL012495	AGAP003505	1:1	339019
AAEL012493	AGAP003506	n:1	
AAB41787.2	AGAP004573	1:1	267869
AAEL012486	AGAP004574	n:1	270483
AAEL012496	AGAP011728	1:1	
AAEL012500	AGAP012366	1:1	829577
AAEL012498	AGAP012365	1:1	725330
AAEL012499	AGAP011845	1:1	
AAEL012502	AGAP011846	1:1	
AAEL012501	AGAP011847	1:1	769866
AAEL012497	AGAP011848	1:1	650981
AAEL012510	AGAP005933	1:1	550477
AAEL012503	AGAP005936	1:1	
AAEL012514	AGAP005937	1:1	
AAEL012515	AGAP005934	1:1	547345
AAEL012511	AGAP005935	1:1	650563
AAEL012508	AGAP005374	1:1	279164
AAEL012509	AGAP005370	1:m	
AAEL012509	AGAP005371	1:m	
AAEL012509	AGAP005372	1:m	780909
AAEL012509	AGAP005373	1:m	
AAEL012513	AGAP005378	1:1	556542
AAEL012507	AGAP006070	n:1	
AAEL012519	AGAP008518	1:1	548466
AAEL012518	AGAP008521	1:1	533905
AAEL012525	AGAP009650	1:1	499393
AAEL012523	AGAP008522	1:1	844937
AAEL012520	AGAP008523	1:1	684121
AAEL012522	AGAP009649	1:1	548898
AAEL012535	AGAP009956	n:1	684651
AAEL012531	AGAP008886	n:1	641275
AAEL012536	AGAP006339	1:1	741205
AAEL012539	AGAP006328	1:1	731067
AAEL012538	AGAP006327	1:1	278003
AAEL012545	AGAP010220	1:1	853167
AAEL012546	AGAP010219	1:1	780753
AAEL012547	AGAP010218	1:1	771187
AAEL012543	AGAP008186	n:1	273773
AAEL012548	AGAP010008	1:1	494765
AAEL012549	AGAP000390	1:1	
AAEL012552	AGAP001653	1:1	756634
AAEL012556	AGAP007857	1:1	714556
AAEL012554	AGAP008548	n:1	304497
AAEL012558	AGAP005706	n:m	
AAEL012558	AGAP005707	n:m	275538
AAEL012560	AGAP005706	n:m	611525
AAEL012560	AGAP005707	n:m	
AAEL012564	AGAP006676	n:1	585258
AAEL012563	AGAP006676	n:1	
AAEL012565	AGAP006676	n:1	
AAEL012561	AGAP005710	1:1	
AAEL012562	AGAP005711	1:1	
AAEL012573	AGAP004599	1:1	769819
AAEL012578	AGAP004598	1:1	857296
AAEL012581	AGAP004597	1:1	
AAEL012576	AGAP004596	n:1	
AAEL012582	AGAP001720	n:1	843754
AAEL012577	AGAP001719	n:1	
AAEL012571	AGAP001718	n:1	797467
AAEL012583	AGAP004143	1:1	826298
AAEL012568	AGAP004348	1:1	593123
AAEL012579	AGAP004142	1:1	793531
AAEL012592	AGAP008913	n:1	281610
AAEL012585	AGAP008916	1:1	851036
AAEL012584	AGAP008917	1:1	864067
AAEL012588	AGAP008918	1:1	761542
AAEL012593	AGAP000269	1:1	548416
AAEL012594	AGAP000407	1:1	549318
AAEL012603	AGAP000386	1:1	774428
AAEL012605	AGAP006967	1:1	
AAEL012609	AGAP006966	1:1	831438
AAEL012607	AGAP006133	n:1	
AAEL012606	AGAP006627	n:1	
AAEL012608	AGAP006626	1:1	699913
AAEL012610	AGAP006915	1:1	
AAEL012617	AGAP010013	n:1	338386
AAEL012619	AGAP010012	n:1	
AAEL012616	AGAP003167	1:1	813058
AAEL012614	AGAP003168	1:1	847134
AAEL012612	AGAP003174	1:1	562923
AAEL012625	AGAP004859	n:1	
AAEL012627	AGAP001726	1:1	659213
AAEL012628	AGAP001725	1:1	338838
AAEL012621	AGAP004592	1:1	548746
AAEL012624	AGAP003075	1:1	
AAEL012629	AGAP010159	n:1	856222
AAEL012631	AGAP010160	1:1	548642
AAEL012637	AGAP006062	1:1	557481
AAEL012636	AGAP006060	1:1	540949
AAEL012634	AGAP011371	1:1	
AAEL012638	AGAP003812	1:1	
AAEL012650	AGAP010363	n:m	
AAEL012650	AGAP010364	n:m	727477
AAEL012647	AGAP010363	n:m	
AAEL012647	AGAP010364	n:m	
AAEL012644	AGAP010363	n:m	727478
AAEL012644	AGAP010364	n:m	
AAEL012652	AGAP010360	n:1	
AAEL012651	AGAP010360	n:1	
AAEL012645	AGAP010360	n:1	285671
AAEL012641	AGAP010360	n:1	
AAEL012655	AGAP007667	1:1	549654
AAEL012661	AGAP007668	1:1	864682
AAEL012656	AGAP007670	n:1	547080
AAEL012660	AGAP007671	1:1	338016
AAEL012659	AGAP007669	1:1	563242
AAEL012654	AGAP007672	1:1	762676
AAEL012658	AGAP007674	1:1	826906
AAEL012669	AGAP008910	n:1	792405
AAEL012666	AGAP008909	n:1	703341
AAEL012670	AGAP008913	n:1	
AAEL012665	AGAP012167	n:1	
AAEL012674	AGAP005323	n:1	
AAEL012672	AGAP005324	n:1	
AAEL012673	AGAP005143	1:1	496416
AAEL012693	AGAP001544	1:1	675075
AAEL012681	AGAP001545	1:1	809724
AAEL012684	AGAP001548	1:1	747416
AAEL012691	AGAP001550	1:1	839576
AAEL012690	AGAP001549	1:1	828084
AAEL012695	AGAP004093	n:1	
AAEL012703	AGAP004093	n:1	
AAEL012696	AGAP004093	n:1	
AAEL012702	AGAP006380	n:1	559168
AAEL012700	AGAP006380	n:1	
AAEL012698	AGAP006379	1:1	552667
AAEL012705	AGAP000886	n:1	839236
AAEL012710	AGAP000670	1:1	855070
AAEL012717	AGAP000502	n:1	
AAEL012719	AGAP000843	n:1	724137
AAEL012716	AGAP000842	n:1	713701
AAEL012718	AGAP000844	1:1	771052
AAEL012723	AGAP001103	1:1	547496
AAEL012722	AGAP004017	n:1	
AAEL012725	AGAP001104	1:1	
AAEL012727	AGAP002336	1:1	748433
AAEL012731	AGAP007722	1:1	
AAEL012733	AGAP004422	1:1	864354
AAEL001517	AGAP011575	1:1	781201
AAEL001520	AGAP011572	1:1	811332
AAEL001511	AGAP011571	1:1	339828
AAEL001507	AGAP011570	1:1	851098
AAEL001523	AGAP011569	1:1	
AAEL001525	AGAP011568	1:1	547676
AAEL001526	AGAP011566	1:1	558239
AAEL001524	AGAP011565	1:1	522126
AAEL001533	AGAP011564	1:1	
AAEL001532	AGAP011563	1:1	755513
AAEL001513	AGAP011562	1:1	833243
AAEL001509	AGAP011560	1:1	337603
AAEL001519	AGAP011559	1:1	337597
AAEL001510	AGAP007797	1:1	789173
AAEL001514	AGAP010470	n:1	
AAEL001508	AGAP006193	n:m	
AAEL001508	AGAP006194	n:m	
AAEL001508	AGAP006195	n:m	
AAEL001508	AGAP006196	n:m	
AAEL001508	AGAP006197	n:m	
AAEL001508	AGAP006198	n:m	
AAEL001508	AGAP006199	n:m	338907
AAEL001508	AGAP006200	n:m	
AAEL001508	AGAP006201	n:m	
AAEL001531	AGAP011555	1:1	766822
AAEL001522	AGAP011553	1:1	697207
AAEL001515	AGAP011552	1:1	
AAEL001516	AGAP011551	1:1	809150
AAEL012744	AGAP001907	1:1	753868
AAEL012743	AGAP001908	1:1	860234
AAEL012742	AGAP000334	1:1	
AAEL012736	AGAP004919	1:1	
AAEL012740	AGAP000523	n:1	
AAEL012734	AGAP008950	n:1	
AAEL012746	AGAP010588	1:1	636211
AAEL012745	AGAP011109	1:1	334184
AAEL012750	AGAP011110	1:1	846134
AAEL012753	AGAP006665	1:1	560200
AAEL012751	AGAP000904	1:1	
AAEL012757	AGAP005948	n:1	
AAEL012765	AGAP002197	1:1	819433
AAEL012766	AAU93483.1	1:1	819074
AAEL012764	AGAP002198	1:1	537191
AAEL012784	AGAP004856	n:1	
AAEL012785	AGAP004857	1:1	276121
AAEL012780	AGAP004858	1:1	274532
AAEL012777	AGAP004859	n:1	
AAEL012786	AGAP003694	1:1	797543
AAEL012776	AGAP004860	1:1	797568
AAEL012774	AAR13710.1	1:1	797520
AAEL012778	AGAP004809	1:1	797525
AAEL012779	AGAP002508	1:1	797614
AAEL012790	AGAP003749	n:1	762751
AAEL012791	AGAP008891	n:1	281621
AAEL012794	AGAP003746	1:1	267228
AAEL012796	AAZ43087.1	1:1	657304
AAEL012795	AGAP000657	1:1	714594
AAEL012798	AGAP003248	1:1	
AAEL012804	AGAP012079	1:1	562543
AAEL012811	AGAP012082	n:1	
AAEL012808	AGAP012112	n:1	
AAEL012807	AGAP012113	n:1	834113
AAEL012813	AGAP011402	n:1	
AAEL012814	AGAP000726	n:1	
AAEL012809	AGAP000725	n:1	
AAEL012806	AGAP000095	n:1	
AAEL012819	AGAP001823	1:1	752085
AAEL012818	AGAP001975	1:1	854333
AAEL012816	AGAP001976	1:1	851585
AAEL012821	AAR13721.1	1:1	270771
AAEL012823	AGAP006925	n:1	677274
AAEL012820	AGAP001426	1:1	814886
AAEL012825	AGAP001423	1:1	744221
AAEL012822	AGAP001422	1:1	843995
AAEL012826	AGAP001421	1:1	803484
AAEL012833	AGAP004882	n:1	531079
AAEL012831	AGAP004881	1:1	773720
AAEL012837	AGAP004813	1:m	700193
AAEL012837	AGAP012528	1:m	
AAEL012835	AGAP004812	1:1	684640
AAEL012838	AGAP006947	1:1	855851
AAEL012832	AGAP005520	1:1	853528
AAEL012830	AGAP005920	1:1	
AAEL012839	AGAP002074	1:m	
AAEL012839	AGAP002615	1:m	723388
AAEL012841	AGAP009942	1:1	720716
AAEL012840	AGAP009940	1:1	825217
AAEL012845	AGAP000291	n:1	860368
AAEL012842	AGAP000290	1:1	283972
AAEL012848	AGAP001582	1:1	755666
AAEL012847	AGAP001577	1:1	
AAEL012851	AGAP004768	1:1	
AAEL012865	AGAP004492	1:1	547859
AAEL012860	AGAP004528	1:1	
AAEL012868	AGAP004527	1:1	687641
AAEL012859	AGAP004529	n:1	333179
AAEL012864	AGAP004529	n:1	
AAEL012861	AGAP000576	1:1	
AAEL012873	AGAP007622	1:1	525004
AAEL012882	AGAP004679	1:1	
AAEL012876	AGAP004678	1:1	
AAEL012875	AGAP012717	1:1	812259
AAEL012880	AGAP011214	1:1	686187
AAEL012885	AGAP011213	1:1	544483
AAEL012874	AGAP011211	1:1	834559
AAEL012878	AGAP011212	1:1	339643
AAEL012884	AGAP011210	1:1	823880
AAEL012886	AGAP001101	1:1	780875
AAEL012889	AGAP007717	1:1	709605
AAEL012903	AGAP007856	n:m	551544
AAEL012903	AGAP007859	n:m	
AAEL012893	AGAP007854	1:1	733615
AAEL012898	AGAP007853	1:1	689614
AAEL012897	AGAP007852	n:1	
AAEL012902	AGAP009634	n:1	584633
AAEL012906	AGAP010071	1:1	547544
AAEL012904	AGAP010025	1:1	859446
AAEL012907	AGAP010027	1:1	338155
AAEL012912	AGAP011252	1:1	836078
AAEL012911	AGAP010675	1:1	338544
AAEL012919	AGAP012380	n:1	
AAEL012915	AGAP005729	n:1	
AAEL012918	AGAP005728	1:1	797479
AAEL012917	AGAP007010	1:1	860416
AAEL012913	AGAP007011	1:1	333406
AAEL012916	AGAP007012	1:1	
AAEL012920	AGAP010486	1:1	658068
AAEL012925	AGAP004405	1:1	
AAEL012924	AGAP004404	1:m	
AAEL012924	AGAP012833	1:m	795672
AAEL012922	AGAP004403	1:1	552283
AAEL012923	AGAP012375	n:1	
AAEL012929	AGAP009029	1:1	
AAEL012930	AGAP009030	1:1	547224
AAEL012941	AGAP001041	n:1	813460
AAEL012931	AGAP001042	1:1	
AAEL012939	AGAP000897	n:1	
AAEL012935	AGAP000898	1:1	267999
AAEL012932	AGAP009818	1:1	836847
AAEL012950	AGAP011130	1:1	679345
AAEL012952	AGAP011168	1:1	723510
AAEL012949	AGAP011169	1:1	781661
AAEL012944	AGAP011173	1:1	865638
AAEL012943	AGAP011174	1:1	848761
AAEL012951	AGAP005533	1:1	530294
AAEL012955	AGAP003580	1:1	703353
AAEL001546	AGAP012006	1:1	
AAEL001557	AGAP007710	1:1	829535
AAEL001568	AGAP007707	1:1	637352
AAEL001581	AGAP002874	1:1	641391
AAEL001569	AGAP007620	1:1	
AAEL001588	AGAP007619	1:1	843778
AAEL001554	AGAP007617	1:1	689495
AAEL001573	AGAP007618	1:1	854932
AAEL001584	AGAP007616	1:1	555003
AAEL001571	AGAP007615	1:1	519660
AAEL001596	AGAP006951	1:1	829488
AAEL001553	AGAP007613	1:1	274443
AAEL001570	AGAP007611	1:1	805953
AAEL001561	AGAP007609	1:m	
AAEL001561	AGAP007610	1:m	557461
AAEL001567	AGAP007608	1:1	548760
AAEL001565	AGAP007606	1:1	
AAEL001590	AGAP007604	n:1	
AAEL001583	AGAP007605	1:1	852449
AAEL001580	AGAP007603	1:1	775653
AAEL001575	AGAP007601	1:1	560175
AAEL001540	AGAP007600	1:1	
AAEL001564	AGAP007599	1:1	
AAEL001559	AGAP007598	1:1	276061
AAEL001552	AGAP007597	1:1	304177
AAEL001574	AGAP007596	1:1	839012
AAEL001563	AGAP007594	1:1	
AAEL001593	AGAP007593	1:1	805786
AAEL001582	AGAP007592	1:1	548406
AAEL001556	AGAP007591	1:1	261789
AAEL001549	AGAP007587	1:1	700004
AAEL001586	AGAP007589	1:1	827163
AAEL001548	AGAP007588	1:1	827031
AAEL001541	AGAP007586	n:1	851625
AAEL012957	AAT07393.1	n:1	
AAEL012958	AGAP000601	n:1	
AAEL012962	AGAP012358	1:1	553642
AAEL012960	AGAP009792	1:1	515831
AAEL012972	AGAP006925	n:1	
AAEL012969	AGAP005584	1:1	547286
AAEL012966	AGAP010825	n:1	579964
AAEL012971	AGAP010825	n:1	
AAEL012973	AGAP007111	1:1	865055
AAEL012980	AGAP007112	1:1	818187
AAEL012974	AGAP006548	n:1	848505
AAEL012978	AGAP006547	n:1	
AAEL012975	AGAP006546	n:1	335893
AAEL012983	AGAP011959	n:1	671368
AAEL012989	AGAP012362	1:1	780170
AAEL012990	AGAP012361	1:1	549803
AAEL012994	AGAP012167	n:1	744093
AAEL012996	AGAP012168	1:1	830163
AAEL012991	AGAP012169	n:1	
AAEL012992	AGAP012170	n:1	
AAEL012995	AGAP012516	n:1	
AAEL012993	AGAP004804	1:1	339140
AAEL012988	AGAP002233	n:1	
AAEL012998	AGAP002707	1:m	544373
AAEL012998	AGAP002708	1:m	
AAEL012997	AGAP002709	1:1	
AAEL013002	AGAP008541	1:1	
AAEL013005	AGAP008615	1:1	856504
AAEL013000	AGAP008614	n:1	
AAEL013012	AGAP008906	1:1	839445
AAEL013007	AGAP008724	1:1	516570
AAEL013008	AGAP008725	n:1	835189
AAEL013010	AGAP008726	n:1	
AAEL013009	AGAP008727	1:1	
AAEL013015	AGAP008326	n:1	
AAEL013024	AGAP001067	n:m	
AAEL013024	AGAP012450	n:m	339670
AAEL013024	AGAP012588	n:m	
AAEL013024	AGAP012715	n:m	
AAEL013020	AGAP008327	n:1	547239
AAEL013017	AGAP008330	n:1	841937
AAEL013018	AAO12083.1	n:1	
AAEL013026	AGAP004564	n:1	
AAEL013029	AGAP004948	n:1	334774
AAEL013028	AGAP010891	1:1	
AAEL013039	AGAP002043	1:1	568528
AAEL013043	AGAP003328	n:m	736741
AAEL013043	AGAP012533	n:m	
AAEL013049	AGAP012379	n:1	
AAEL013051	AGAP012420	n:1	340164
AAEL013058	AGAP012082	n:1	847660
AAEL013047	AGAP012111	1:1	
AAEL013046	AGAP012112	n:1	721772
AAEL013052	AGAP012113	n:1	
AAEL013061	AGAP008122	1:1	761392
AAEL013065	AGAP007969	1:1	852984
AAEL013063	AGAP007970	1:1	777908
AAEL013064	AGAP007834	1:1	696184
AAEL013073	AGAP010016	1:1	792400
AAEL013070	AGAP010170	1:1	789711
AAEL013072	AGAP010171	1:1	850540
AAEL013068	AGAP010172	1:1	550332
AAEL013069	AGAP010173	1:1	546994
AAEL013071	AGAP010174	1:1	779986
AAEL013074	AGAP010175	1:1	736645
AAEL013077	AGAP000104	n:1	338285
AAEL013078	AGAP000102	n:1	856211
AAEL013081	AGAP004219	n:1	851810
AAEL013083	AGAP004218	1:1	
AAEL013080	AGAP004216	1:1	339117
AAEL013079	AGAP004215	1:1	556968
AAEL013095	AGAP001490	n:1	844603
AAEL013094	AGAP004691	n:1	709656
AAEL013103	AGAP010247	n:1	
AAEL013088	AGAP010248	1:1	
AAEL013092	AGAP010249	1:1	756818
AAEL013098	AGAP010251	n:1	546997
AAEL013096	AGAP010250	n:1	
AAEL013089	AGAP010253	n:1	
AAEL013105	AGAP002832	1:1	
AAEL013104	AGAP002343	1:m	
AAEL013104	AGAP002834	1:m	697199
AAEL013108	AGAP003906	1:1	
AAEL013111	AGAP006718	1:1	
AAEL013107	AGAP000330	1:1	332910
AAEL013115	AGAP011299	1:1	853468
AAEL013114	AGAP000831	1:1	514959
AAEL013116	AGAP000857	1:1	
AAEL013113	AGAP004236	1:1	662018
AAEL013117	AGAP009480	1:1	773010
AAEL013119	AGAP006518	1:1	775716
AAEL013128	AGAP006520	1:1	
AAEL013124	ABA56306.1	n:1	
AAEL013123	ABA56306.1	n:1	498849
AAEL013121	AGAP006522	1:1	727155
AAEL013118	AGAP006187	n:1	338537
AAEL013126	AGAP006187	n:1	
AAEL013127	AGAP006187	n:1	
AAEL013138	AGAP012008	1:1	783470
AAEL013136	AGAP012009	1:1	547866
AAEL013132	AGAP012010	1:1	691229
AAEL013131	AGAP012023	1:1	270705
AAEL013142	AGAP005161	1:1	842176
AAEL013139	AGAP005160	1:1	
AAEL013140	AGAP001924	1:1	
AAEL013144	AGAP006607	1:1	546966
AAEL013143	AGAP006608	1:1	335875
AAEL013149	AGAP006705	n:1	733049
AAEL013153	AGAP009014	1:1	770534
AAEL013150	AGAP009013	1:1	863502
AAEL013151	AGAP009680	1:1	818783
AAEL013156	AGAP009011	1:1	333849
AAEL013159	AGAP011378	1:1	
AAEL013160	AGAP011380	1:1	652186
AAEL013168	AGAP006540	1:1	550535
AAEL013167	AGAP006542	1:1	855143
AAEL013166	AGAP006541	1:1	791685
AAEL013163	AGAP006543	1:1	749894
AAEL013170	AGAP008990	1:1	495672
AAEL013171	AAV30067.1	1:1	267510
AAEL013173	AGAP009034	1:1	548584
AAEL013177	AGAP008828	1:1	546847
AAEL013172	AGAP008827	1:1	785642
AAEL013184	AGAP002224	1:1	712521
AAEL013179	AGAP001854	n:1	
AAEL013182	AGAP002223	1:1	846767
AAEL013181	AGAP003114	1:1	550135
AAEL013186	AGAP000422	n:1	
AAEL013196	AGAP001119	n:m	
AAEL013196	AGAP001120	n:m	
AAEL013195	AGAP001119	n:m	
AAEL013195	AGAP001120	n:m	
AAEL013190	AGAP001119	n:m	
AAEL013190	AGAP001120	n:m	689786
AAEL013189	AGAP001820	1:1	730380
AAEL013197	AGAP001819	1:1	
AAEL013188	AGAP001816	1:m	
AAEL013188	AGAP001818	1:m	650524
AAEL013191	AGAP001817	1:1	682446
AAEL013201	AGAP001815	1:1	800908
AAEL013187	AGAP001814	1:1	801357
AAEL013199	AGAP001810	1:1	
AAEL013194	AGAP001809	1:1	834528
AAEL013209	AGAP004878	1:1	
AAEL013203	AGAP007106	1:1	853444
AAEL013212	AGAP006070	n:1	848621
AAEL013207	AGAP006204	1:1	743611
AAEL013208	AGAP006203	1:1	337856
AAEL013206	AGAP007869	1:1	
AAEL013213	AGAP012516	n:1	838613
AAEL013202	AGAP012170	n:1	734817
AAEL013205	AGAP012169	n:1	858827
AAEL013214	AGAP009798	1:1	609589
AAEL013215	AGAP009799	1:1	554239
AAEL013217	AGAP004974	1:1	789118
AAEL013222	AGAP009790	1:1	772171
AAEL013219	AGAP009789	n:1	
AAEL013226	AGAP009788	n:1	
AAEL013221	AGAP011298	1:1	865552
AAEL013225	AGAP011300	1:1	800894
AAEL013220	AGAP011301	1:1	838940
AAEL013235	AGAP002829	1:1	825577
AAEL013236	AGAP010718	1:1	
AAEL013230	AGAP010719	1:1	515981
AAEL013232	AGAP010721	1:1	728599
AAEL013229	AGAP010971	n:1	696190
AAEL013233	AGAP011204	n:1	542662
AAEL013227	AGAP011204	n:1	
AAEL013228	AGAP011205	1:1	267090
AAEL013231	AGAP004988	n:1	
AAEL013240	AGAP003697	1:m	
AAEL013240	AGAP003699	1:m	767468
AAEL013242	AGAP003703	1:1	838788
AAEL013239	AGAP003702	1:1	563342
AAEL013244	AGAP002285	1:1	306027
AAEL013243	AGAP002286	1:1	798830
AAEL013238	AGAP003684	n:1	
AAEL013245	AGAP003686	1:1	580293
AAEL013252	AGAP008419	1:1	522101
AAEL013250	AGAP008418	1:1	266390
AAEL013248	AGAP008417	1:1	834350
AAEL013261	AGAP008416	1:1	851361
AAEL013256	AGAP008422	1:1	494278
AAEL013254	AGAP008415	1:1	764008
AAEL013260	AGAP008414	1:1	828425
AAEL013258	AGAP008413	1:1	270062
AAEL013253	AGAP008412	1:1	802384
AAEL013265	AGAP001314	n:1	
AAEL001613	AGAP006638	n:1	
AAEL001602	AGAP006635	n:1	
AAEL001621	AGAP006187	n:1	
AAEL001598	AGAP005070	1:1	
AAEL001630	AGAP005073	1:1	704093
AAEL001605	AGAP005075	1:1	
AAEL001615	AGAP008773	1:1	855045
AAEL001607	AGAP004451	1:1	792577
AAEL001627	AGAP007889	1:1	
AAEL001612	AAO73809.1	1:1	
AAEL001626	AGAP011178	1:1	789357
AAEL001623	AGAP000308	1:1	728567
AAEL001603	AGAP000307	n:1	845449
AAEL001601	AGAP012621	1:m	
AAEL001601	AGAP012622	1:m	
AAEL001625	AGAP010066	1:1	853018
AAEL001600	AGAP005534	1:1	519685
AAEL001622	AGAP000310	1:1	547609
AAEL001606	AGAP004930	1:1	
AAEL001618	AGAP008528	1:1	846763
AAEL001631	AGAP010081	1:1	
AAEL001619	AGAP008063	1:1	787680
AAEL001629	AGAP000236	1:1	792105
AAEL001616	AGAP012684	1:1	
AAEL013268	AGAP007719	1:1	282450
AAEL013267	AGAP007718	1:1	762855
AAEL013270	AGAP008334	1:1	501822
AAEL013271	AGAP008335	1:1	557965
AAEL013275	AGAP009921	1:1	495032
AAEL013272	AGAP009920	1:1	858433
AAEL013274	AGAP008613	n:1	677253
AAA29356.1	AGAP006385	n:1	
AAEL013279	AGAP007088	1:1	547386
AAEL013283	AGAP006385	n:1	560647
AAEL013278	AGAP006384	1:1	272772
AAEL013280	AGAP006382	1:1	797210
AAEL013299	AGAP005303	n:m	
AAEL013299	AGAP006192	n:m	
AAEL013287	AGAP002878	1:1	334674
AAEL013286	AGAP002876	1:1	773896
AAEL013294	AGAP002877	1:1	529654
AAEL013295	AGAP003087	1:1	309473
AAEL013300	AGAP003086	n:1	338480
AAEL013288	AGAP003086	n:1	
AAEL013290	AGAP003088	1:1	850314
AAEL013302	AGAP004867	n:1	
AAEL013303	AGAP007007	1:1	289647
AAEL013304	AGAP000311	1:1	745649
AAEL013308	AGAP000461	1:1	
AAEL013305	AGAP010457	1:1	859659
AAEL013313	AGAP002106	1:1	809494
AAEL013309	AGAP002109	1:1	825306
AAEL013312	AGAP002108	1:1	709072
AAEL013314	AGAP002107	1:1	722939
AAEL013310	AGAP001326	1:1	739834
AAEL013321	AGAP003364	1:1	562889
AAEL013316	AGAP003363	1:1	548973
AAEL013324	AGAP001982	1:1	332924
AAEL013323	AGAP001983	1:1	332931
AAEL013325	AGAP001984	1:1	332926
AAEL013328	AGAP001985	1:1	266452
AAEL013329	AGAP004579	1:1	548024
AAEL013330	AGAP004578	n:m	654823
AAEL013330	AGAP012634	n:m	
AAEL013337	AGAP003401	1:1	842761
AAEL013334	AGAP003402	1:1	
AAEL013336	AGAP003404	1:1	793995
AAEL013335	AGAP003409	1:1	859233
AAEL013343	AGAP007160	1:1	
AAEL013348	AGAP005547	n:m	
AAEL013348	AGAP005548	n:m	727495
AAEL013348	AAG15376.1	n:m	
AAEL013344	AGAP005547	n:m	727488
AAEL013344	AGAP005548	n:m	
AAEL013344	AAG15376.1	n:m	
AAEL013349	AGAP005547	n:m	
AAEL013349	AGAP005548	n:m	
AAEL013349	AAG15376.1	n:m	
AAEL013346	AGAP005547	n:m	
AAEL013346	AGAP005548	n:m	
AAEL013346	AAG15376.1	n:m	727500
AAEL013352	AGAP005547	n:m	
AAEL013352	AGAP005548	n:m	
AAEL013352	AAG15376.1	n:m	
AAEL013338	AGAP005547	n:m	
AAEL013338	AGAP005548	n:m	
AAEL013338	AAG15376.1	n:m	
AAEL013347	AGAP007161	1:1	727524
AAEL013341	AGAP007162	1:1	727487
AAEL013342	AGAP007163	1:1	792107
AAEL013354	AGAP005902	1:1	334174
AAEL013357	AGAP009860	1:1	
AAEL013353	AGAP009861	1:1	705842
AAEL013359	AGAP009863	1:1	546859
AAEL013356	AGAP009864	1:m	754832
AAEL013356	AGAP012814	1:m	
AAEL013355	AGAP009862	1:1	275902
AAEL013368	AGAP008514	n:1	795987
AAEL013365	AGAP008514	n:1	
AAEL013367	AGAP008512	1:1	609372
