ID	pvalue	algorithm
ENSMUSG00000033765	0.0610119047619048	meta2d
ENSMUSG00000036402	0.0141369047619048	meta2d
ENSMUSG00000036438	0.0444816399379969	meta2d
ENSMUSG00000038026	0.439638785179286	meta2d
ENSMUSG00000038473	0.108680555555556	meta2d
ENSMUSG00000038607	0.0610119047619048	meta2d
ENSMUSG00000038811	0.00550595238095238	meta2d
ENSMUSG00000039943	0.275099206349206	meta2d
ENSMUSG00000040061	0.0141369047619048	meta2d
ENSMUSG00000041624	0.0311507936507937	meta2d
ENSMUSG00000042644	0.289074253510492	meta2d
ENSMUSG00000043301	0.38640952165733	meta2d
ENSMUSG00000048240	0.0610119047619048	meta2d
ENSMUSG00000049892	0.398759920634921	meta2d
ENSMUSG00000050965	0.00550595238095238	meta2d
ENSMUSG00000051177	0.0610119047619048	meta2d
ENSMUSG00000051331	0.108680555555556	meta2d
ENSMUSG00000052889	0.0141369047619048	meta2d
ENSMUSG00000052920	0.0311507936507937	meta2d
ENSMUSG00000053819	0.0610119047619048	meta2d
ENSMUSG00000054764	0.38640952165733	meta2d
ENSMUSG00000055866	0.00173611111111111	meta2d
ENSMUSG00000057378	0.0311507936507937	meta2d
ENSMUSG00000057614	0.00173611111111111	meta2d
ENSMUSG00000057897	0.262518054579131	meta2d
ENSMUSG00000063065	0.0311507936507937	meta2d
ENSMUSG00000063130	0.0311507936507937	meta2d
ENSMUSG00000063358	0.0311507936507937	meta2d
ENSMUSG00000063594	0.0311507936507937	meta2d
ENSMUSG00000068523	0.0610119047619048	meta2d
ENSMUSG00000078816	0.0311507936507937	meta2d
