ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000021713	0.0198346309137	0.461538461538	24	8	186.2
ENSMUSG00000021715	0.0851172157144	0.919080919081	24	8	65.3
ENSMUSG00000042655	0.0657010261041	0.857142857143	24	14	16.8
ENSMUSG00000021719	0.00779381160445	0.216783216783	24	0	24.9
ENSMUSG00000021720	0.0141061530844	0.355644355644	24	20	24.5
ENSMUSG00000042590	0.000804315697334	0.031968031968	24	4	228.1
ENSMUSG00000021693	0.0657010261041	0.857142857143	24	8	133.4
ENSMUSG00000079508	0.00198807980606	0.0759240759241	24	16	649.7
ENSMUSG00000068184	0.00528463134986	0.165834165834	24	20	47.1
ENSMUSG00000021700	0.0112968931087	0.278721278721	24	6	5.2
ENSMUSG00000040621	0.00304494423385	0.113886113886	24	10	14.7
ENSMUSG00000046006	0.0851172157144	0.919080919081	24	14	31
ENSMUSG00000032745	0.0274269731762	0.558441558442	24	0	322.8
ENSMUSG00000093674	0.0198346309137	0.461538461538	24	10	646.6
ENSMUSG00000021754	0.000804315697334	0.031968031968	24	4	205.1
ENSMUSG00000026480	0.0198346309137	0.461538461538	24	14	10.6
ENSMUSG00000050377	0.0473353643123	0.658341658342	24	8	4.4
ENSMUSG00000021758	0.00148312211238	0.0519480519481	24	10	18.4
ENSMUSG00000016018	0.168523669688	0.999000999001	24	0	147.6
ENSMUSG00000074650	0.00678191623973	0.216783216783	24	4	11.6
ENSMUSG00000021760	0.0851172157144	0.919080919081	24	8	39.5
ENSMUSG00000023132	0.146217803655	0.989010989011	24	12	5.2
ENSMUSG00000042385	0.00779381160445	0.216783216783	24	6	7.7
ENSMUSG00000042364	0.00986438530634	0.278721278721	24	18	134.2
ENSMUSG00000051456	0.00198807980606	0.0759240759241	24	6	13.4
ENSMUSG00000021764	0.00678191623973	0.216783216783	24	16	702.3
ENSMUSG00000021765	0.00779381160445	0.216783216783	24	4	104.1
ENSMUSG00000015533	0.00986438530634	0.278721278721	24	16	27.3
ENSMUSG00000042284	0.136285565796	0.989010989011	24	12	200.8
ENSMUSG00000042275	0.056001493095	0.757242757243	24	14	30.5
ENSMUSG00000042258	0.0274269731762	0.558441558442	24	14	8.2
ENSMUSG00000021725	0.0657010261041	0.857142857143	24	22	20.4
ENSMUSG00000091423	0.108544481499	0.959040959041	24	14	14.8
ENSMUSG00000060743	0.00304494423385	0.113886113886	24	16	229.3
ENSMUSG00000021731	0.108544481499	0.959040959041	24	16	91
ENSMUSG00000025453	0.00986438530634	0.278721278721	24	18	178.7
ENSMUSG00000074635	0.0274269731762	0.558441558442	24	0	38.9
ENSMUSG00000094870	0.136285565796	0.989010989011	24	20	74.9
ENSMUSG00000095930	0.0499085355115	0.757242757243	24	6	29
ENSMUSG00000074870	0.0209052742106	0.461538461538	24	10	15.6
ENSMUSG00000074871	0.000679442797386	0.017982017982	24	14	14.3
ENSMUSG00000093930	0.000804315697334	0.031968031968	24	4	4151.1
ENSMUSG00000024726	0.0851172157144	0.919080919081	24	16	95.4
ENSMUSG00000090707	0.120064135468	0.959040959041	24	16	3.7
ENSMUSG00000097169	0.00678191623973	0.216783216783	24	14	16.4
ENSMUSG00000004642	0.0499085355115	0.757242757243	24	12	56.5
ENSMUSG00000025278	0.00198807980606	0.0759240759241	24	12	621.5
ENSMUSG00000025277	1.94133631537e-05	0.000999000999001	24	16	869.4
ENSMUSG00000023156	0.022543472149	0.461538461538	24	0	120.2
ENSMUSG00000033885	0.00678191623973	0.216783216783	24	12	202
ENSMUSG00000021752	0.0851172157144	0.919080919081	24	4	97.2
ENSMUSG00000041453	0.00127564064606	0.0519480519481	24	0	843.6
ENSMUSG00000021745	0.136285565796	0.989010989011	24	8	146.7
ENSMUSG00000033111	0.000181393054767	0.003996003996	24	4	135.1
ENSMUSG00000021520	0.0499085355115	0.757242757243	24	16	1418
ENSMUSG00000056296	0.00678191623973	0.216783216783	24	10	14.8
ENSMUSG00000044772	0.00407058304451	0.113886113886	24	10	13.2
ENSMUSG00000021738	0.0198346309137	0.461538461538	24	8	177.6
ENSMUSG00000072707	0.0112968931087	0.278721278721	24	14	27.8
ENSMUSG00000068758	0.0657010261041	0.857142857143	24	14	66.9
ENSMUSG00000091809	0.0198346309137	0.461538461538	24	12	88.2
ENSMUSG00000021733	0.00458357683864	0.165834165834	24	12	87.4
ENSMUSG00000042567	0.0473353643123	0.658341658342	24	18	4.2
ENSMUSG00000021785	0.0274269731762	0.558441558442	24	22	208.2
ENSMUSG00000017485	0.0274269731762	0.558441558442	24	8	167.7
ENSMUSG00000021779	0.000498304577025	0.017982017982	24	16	304.6
ENSMUSG00000021772	0.00198807980606	0.0759240759241	24	16	187.2
ENSMUSG00000021273	0.0274269731762	0.558441558442	24	4	1731.4
ENSMUSG00000021806	6.15014725505e-05	0.000999000999001	24	22	75.3
ENSMUSG00000021809	0.00986438530634	0.278721278721	24	20	87.4
ENSMUSG00000039599	0.000498304577025	0.017982017982	24	20	236.1
ENSMUSG00000039367	0.00198807980606	0.0759240759241	24	12	542.3
ENSMUSG00000039357	0.00678191623973	0.216783216783	24	16	110.6
ENSMUSG00000063787	0.0420434070937	0.658341658342	24	16	316.7
ENSMUSG00000021819	0.0657010261041	0.857142857143	24	0	153.5
ENSMUSG00000021822	0.000125031818754	0.000999000999001	24	6	14.2
ENSMUSG00000021823	0.000804315697334	0.031968031968	24	16	401.1
ENSMUSG00000039197	0.0141061530844	0.355644355644	24	16	836.1
ENSMUSG00000021767	0.00678191623973	0.216783216783	24	4	194
ENSMUSG00000021770	0.0274269731762	0.558441558442	24	0	312.8
ENSMUSG00000021771	0.00678191623973	0.216783216783	24	16	433.4
ENSMUSG00000063458	0.022543472149	0.461538461538	24	6	21.7
ENSMUSG00000036550	0.00304494423385	0.113886113886	24	4	296.5
ENSMUSG00000038925	0.056001493095	0.757242757243	24	10	4.6
ENSMUSG00000025290	0.108544481499	0.959040959041	24	0	231.3
ENSMUSG00000007817	0.000498304577025	0.017982017982	24	16	320.1
ENSMUSG00000007817	0.00198807980606	0.0759240759241	24	12	1113
ENSMUSG00000021868	0.000303320964553	0.00799200799201	24	14	627.9
ENSMUSG00000021866	0.037302414642	0.658341658342	24	12	238.9
ENSMUSG00000040818	0.022543472149	0.461538461538	24	12	180.7
ENSMUSG00000021877	0.0274269731762	0.558441558442	24	16	633.5
ENSMUSG00000021879	0.00528463134986	0.165834165834	24	10	15.4
ENSMUSG00000021879	0.0274269731762	0.558441558442	24	4	25.8
ENSMUSG00000021879	0.0117870645598	0.278721278721	24	12	6
ENSMUSG00000021898	0.00678191623973	0.216783216783	24	12	8.5
ENSMUSG00000040726	0.0274269731762	0.558441558442	24	12	5.1
ENSMUSG00000040717	0.00304494423385	0.113886113886	24	10	17.1
ENSMUSG00000040717	0.056001493095	0.757242757243	24	0	7.9
ENSMUSG00000021895	0.0657010261041	0.857142857143	24	8	260.4
ENSMUSG00000040651	0.000804315697334	0.031968031968	24	8	327.5
ENSMUSG00000040640	0.00198807980606	0.0759240759241	24	14	115.8
ENSMUSG00000021994	0.00198807980606	0.0759240759241	24	4	16.5
ENSMUSG00000045776	0.0851172157144	0.919080919081	24	2	317.1
ENSMUSG00000042682	0.000303320964553	0.00799200799201	24	2	59.7
ENSMUSG00000015971	0.0851172157144	0.919080919081	24	0	174
ENSMUSG00000015970	0.136285565796	0.989010989011	24	16	167.5
ENSMUSG00000021962	0.037302414642	0.658341658342	24	16	85
ENSMUSG00000021957	0.00458357683864	0.165834165834	24	12	266.5
ENSMUSG00000052395	0.0657010261041	0.857142857143	24	4	164.9
ENSMUSG00000006527	0.0274269731762	0.558441558442	24	16	111
ENSMUSG00000006527	0.0141061530844	0.355644355644	24	8	79.6
ENSMUSG00000006526	0.0657010261041	0.857142857143	24	12	65.5
ENSMUSG00000042485	0.00127564064606	0.0519480519481	24	22	204.6
ENSMUSG00000021922	0.0274269731762	0.558441558442	24	2	1248.6
ENSMUSG00000021918	0.000181393054767	0.003996003996	24	20	210.4
ENSMUSG00000021916	0.00458357683864	0.165834165834	24	16	163.6
ENSMUSG00000042323	0.0274269731762	0.558441558442	24	2	410.6
ENSMUSG00000042323	0.000581900168117	0.017982017982	24	4	396.9
ENSMUSG00000042323	0.00127564064606	0.0519480519481	24	6	142.9
ENSMUSG00000071547	0.00198807980606	0.0759240759241	24	18	246
ENSMUSG00000091898	0.0035213062994	0.113886113886	24	6	123.7
ENSMUSG00000021904	0.108544481499	0.959040959041	24	14	25.3
ENSMUSG00000021901	0.0198346309137	0.461538461538	24	22	204.2
ENSMUSG00000021893	0.136285565796	0.989010989011	24	18	298.7
ENSMUSG00000021890	0.037302414642	0.658341658342	24	6	60.3
ENSMUSG00000021900	0.0274269731762	0.558441558442	24	18	540.9
ENSMUSG00000021903	0.056001493095	0.757242757243	24	14	14.5
ENSMUSG00000021906	0.00127564064606	0.0519480519481	24	16	280.9
ENSMUSG00000021907	0.0733818139207	0.857142857143	24	6	3.7
ENSMUSG00000056234	0.00304494423385	0.113886113886	24	14	498.5
ENSMUSG00000021911	0.00986438530634	0.278721278721	24	0	141.5
ENSMUSG00000021913	0.00198807980606	0.0759240759241	24	6	6.4
ENSMUSG00000054051	0.0946146815865	0.919080919081	24	22	88.2
ENSMUSG00000041730	0.0851172157144	0.919080919081	24	6	34.4
ENSMUSG00000041707	0.00528463134986	0.165834165834	24	18	9.1
ENSMUSG00000078127	0.0310454279838	0.558441558442	24	16	25.5
ENSMUSG00000050666	0.0141061530844	0.355644355644	24	4	38.2
ENSMUSG00000041673	0.0112968931087	0.278721278721	24	2	11.1
ENSMUSG00000063506	0.0274269731762	0.558441558442	24	6	23
ENSMUSG00000108841	0.0473353643123	0.658341658342	24	16	7.6
ENSMUSG00000108841	0.0274269731762	0.558441558442	24	16	6.6
ENSMUSG00000108841	0.056001493095	0.757242757243	24	12	12.1
ENSMUSG00000108841	0.0183505987491	0.355644355644	24	6	6.3
ENSMUSG00000108841	0.0198346309137	0.461538461538	24	12	33.6
ENSMUSG00000108841	0.037302414642	0.658341658342	24	10	6.6
ENSMUSG00000108841	0.037302414642	0.658341658342	24	14	21.4
ENSMUSG00000108841	0.0274269731762	0.558441558442	24	22	16.3
ENSMUSG00000108841	0.0274269731762	0.558441558442	24	14	17
ENSMUSG00000108841	0.0818529955213	0.857142857143	24	10	4.4
ENSMUSG00000108841	0.0106838443635	0.278721278721	24	14	2.4
ENSMUSG00000108841	0.0851172157144	0.919080919081	24	10	13.1
ENSMUSG00000108841	0.00779381160445	0.216783216783	24	14	4.3
ENSMUSG00000108841	0.105022174582	0.919080919081	24	14	10.7
ENSMUSG00000108841	0.0141061530844	0.355644355644	24	14	4.9
ENSMUSG00000021940	0.0310454279838	0.558441558442	24	10	19.7
ENSMUSG00000021943	0.00986438530634	0.278721278721	24	16	47.3
ENSMUSG00000072625	0.136285565796	0.989010989011	24	0	173
ENSMUSG00000041534	0.056001493095	0.757242757243	24	6	5.5
ENSMUSG00000072624	0.168523669688	0.999000999001	24	2	24.6
ENSMUSG00000047441	0.00172393389896	0.0519480519481	24	14	4.9
ENSMUSG00000021950	0.037302414642	0.658341658342	24	2	9.1
ENSMUSG00000058546	0.0198346309137	0.461538461538	24	22	179.8
ENSMUSG00000041479	0.0112968931087	0.278721278721	24	22	11.4
ENSMUSG00000021794	0.0274269731762	0.558441558442	24	20	775.2
ENSMUSG00000041445	0.000181393054767	0.003996003996	24	0	137.6
ENSMUSG00000041408	0.037302414642	0.658341658342	24	20	316.4
ENSMUSG00000041078	0.0274269731762	0.558441558442	24	16	18.4
ENSMUSG00000096405	0.0198346309137	0.461538461538	24	14	4.4
ENSMUSG00000041044	0.00198807980606	0.0759240759241	24	4	154.3
ENSMUSG00000043418	0.00678191623973	0.216783216783	24	18	69.2
ENSMUSG00000021790	0.00109209311449	0.031968031968	24	16	9.8
ENSMUSG00000037798	0.00986438530634	0.278721278721	24	12	1404.6
ENSMUSG00000021789	0.00678191623973	0.216783216783	24	6	79.2
ENSMUSG00000037780	0.000106567103462	0.000999000999001	24	20	1242.8
ENSMUSG00000053961	0.00895156550785	0.216783216783	24	10	7.1
ENSMUSG00000072596	0.0198346309137	0.461538461538	24	16	65.6
ENSMUSG00000072145	0.00986438530634	0.278721278721	24	14	27.4
ENSMUSG00000078566	3.48646300779e-05	0.000999000999001	24	10	1303.8
ENSMUSG00000037759	0.00678191623973	0.216783216783	24	10	12.8
ENSMUSG00000049092	0.0183505987491	0.355644355644	24	14	8.6
ENSMUSG00000021832	0.0141061530844	0.355644355644	24	8	342.9
ENSMUSG00000053205	0.0035213062994	0.113886113886	24	2	5.7
ENSMUSG00000037628	0.00986438530634	0.278721278721	24	6	7.7
ENSMUSG00000055128	0.0499085355115	0.757242757243	24	12	371.8
ENSMUSG00000021838	0.0657010261041	0.857142857143	24	22	33.4
ENSMUSG00000048379	0.108544481499	0.959040959041	24	16	185.1
ENSMUSG00000021840	0.00458357683864	0.165834165834	24	0	486.3
ENSMUSG00000050335	0.00986438530634	0.278721278721	24	12	65.7
ENSMUSG00000037536	0.00198807980606	0.0759240759241	24	8	123.6
ENSMUSG00000021843	0.136285565796	0.989010989011	24	4	121.7
ENSMUSG00000021846	0.00678191623973	0.216783216783	24	12	91.1
ENSMUSG00000021846	0.0198346309137	0.461538461538	24	8	48
ENSMUSG00000036339	0.000303320964553	0.00799200799201	24	0	276.3
ENSMUSG00000036291	0.0851172157144	0.919080919081	24	20	172.6
ENSMUSG00000036282	0.00779381160445	0.216783216783	24	10	78.5
ENSMUSG00000059488	0.00093730491545	0.031968031968	24	10	39.6
ENSMUSG00000051969	0.00127564064606	0.0519480519481	24	16	37.7
ENSMUSG00000047716	0.0657010261041	0.857142857143	24	12	66.1
ENSMUSG00000094692	0.00678191623973	0.216783216783	24	10	41.1
ENSMUSG00000057903	0.0504471211271	0.757242757243	24	14	2.4
ENSMUSG00000095917	0.136285565796	0.989010989011	24	14	6.7
ENSMUSG00000095765	0.0733818139207	0.857142857143	24	10	10
ENSMUSG00000068431	0.0310454279838	0.558441558442	24	10	2.6
ENSMUSG00000094285	0.00528463134986	0.165834165834	24	20	4.9
ENSMUSG00000053815	0.0141061530844	0.355644355644	24	10	20
ENSMUSG00000050028	0.0198346309137	0.461538461538	24	12	72.5
ENSMUSG00000058188	0.0911775689313	0.919080919081	24	10	4.3
ENSMUSG00000060084	0.0851172157144	0.919080919081	24	10	40.3
ENSMUSG00000036023	0.00127564064606	0.0519480519481	24	4	154.7
ENSMUSG00000035960	0.000804315697334	0.031968031968	24	4	96
ENSMUSG00000021872	0.0147861042441	0.355644355644	24	18	6.8
ENSMUSG00000021876	0.00127564064606	0.0519480519481	24	6	1848.1
ENSMUSG00000072575	0.0851172157144	0.919080919081	24	6	7.2
ENSMUSG00000021880	0.037302414642	0.658341658342	24	18	17.5
ENSMUSG00000059606	0.00986438530634	0.278721278721	24	12	10.4
ENSMUSG00000050766	0.00148312211238	0.0519480519481	24	12	11
ENSMUSG00000068399	0.0785342693822	0.857142857143	24	12	9.9
ENSMUSG00000079244	0.0851172157144	0.919080919081	24	14	18.1
ENSMUSG00000050961	0.0274269731762	0.558441558442	24	16	8.6
ENSMUSG00000062148	0.00093730491545	0.031968031968	24	12	14.4
ENSMUSG00000004561	0.00986438530634	0.278721278721	24	16	92.8
ENSMUSG00000072572	0.00986438530634	0.278721278721	24	10	47.6
ENSMUSG00000008813	0.0310454279838	0.558441558442	24	2	3.7
ENSMUSG00000004562	0.0420434070937	0.658341658342	24	6	46.2
ENSMUSG00000072571	0.000498304577025	0.017982017982	24	8	26.4
ENSMUSG00000057132	0.00608998217212	0.165834165834	24	6	10.9
ENSMUSG00000016831	0.0657010261041	0.857142857143	24	16	218.7
ENSMUSG00000035626	0.0657010261041	0.857142857143	24	6	14.4
ENSMUSG00000040952	0.0198346309137	0.461538461538	24	8	125.2
ENSMUSG00000040952	0.0198346309137	0.461538461538	24	8	125.2
ENSMUSG00000040997	0.00986438530634	0.278721278721	24	18	211.9
ENSMUSG00000000959	0.000303320964553	0.00799200799201	24	6	232.5
ENSMUSG00000010406	0.000106567103462	0.000999000999001	24	22	417.9
ENSMUSG00000000957	0.00304494423385	0.113886113886	24	2	187.2
ENSMUSG00000022175	0.0198346309137	0.461538461538	24	12	121.2
ENSMUSG00000022176	0.0627628831831	0.757242757243	24	2	4.5
ENSMUSG00000072423	0.108544481499	0.959040959041	24	4	11
ENSMUSG00000040822	0.00678191623973	0.216783216783	24	18	108.8
ENSMUSG00000112858	0.00407058304451	0.113886113886	24	12	12.9
ENSMUSG00000089682	0.00127564064606	0.0519480519481	24	8	44
ENSMUSG00000040770	0.0851172157144	0.919080919081	24	2	14.4
ENSMUSG00000040759	0.00678191623973	0.216783216783	24	14	22.8
ENSMUSG00000022204	0.00458357683864	0.165834165834	24	0	96.6
ENSMUSG00000045691	0.00198807980606	0.0759240759241	24	16	181.7
ENSMUSG00000022209	0.0851172157144	0.919080919081	24	18	14.8
ENSMUSG00000022210	0.000106567103462	0.000999000999001	24	18	488.9
ENSMUSG00000022211	0.0274269731762	0.558441558442	24	4	24.1
ENSMUSG00000022212	0.00986438530634	0.278721278721	24	10	25.4
ENSMUSG00000040618	0.136285565796	0.989010989011	24	8	44.8
ENSMUSG00000022214	0.00127564064606	0.0519480519481	24	4	478.7
ENSMUSG00000022215	0.037302414642	0.658341658342	24	20	1141.6
ENSMUSG00000022216	0.00678191623973	0.216783216783	24	14	250
ENSMUSG00000047098	0.00986438530634	0.278721278721	24	8	116.9
ENSMUSG00000002325	0.00127564064606	0.0519480519481	24	4	240.1
ENSMUSG00000002324	0.0657010261041	0.857142857143	24	6	15.7
ENSMUSG00000007591	0.037302414642	0.658341658342	24	12	28
ENSMUSG00000002326	0.000804315697334	0.031968031968	24	22	91.6
ENSMUSG00000019297	0.0657010261041	0.857142857143	24	16	130.8
ENSMUSG00000040432	0.00678191623973	0.216783216783	24	14	20
ENSMUSG00000046908	0.0310454279838	0.558441558442	24	20	5.8
ENSMUSG00000023411	0.00304494423385	0.113886113886	24	6	24.2
ENSMUSG00000075592	0.0657010261041	0.857142857143	24	14	32.1
ENSMUSG00000075592	0.0112968931087	0.278721278721	24	18	26.6
ENSMUSG00000075592	0.0499085355115	0.757242757243	24	18	15.6
ENSMUSG00000047153	0.000181393054767	0.003996003996	24	4	307.3
ENSMUSG00000022227	0.00407058304451	0.113886113886	24	14	5.1
ENSMUSG00000022226	0.0911775689313	0.919080919081	24	14	9.4
ENSMUSG00000022229	0.0597946403758	0.757242757243	24	14	7.7
ENSMUSG00000000365	0.00093730491545	0.031968031968	24	10	19
ENSMUSG00000054509	0.0657010261041	0.857142857143	24	12	122.6
ENSMUSG00000063015	0.000106567103462	0.000999000999001	24	20	490.5
ENSMUSG00000021945	0.0657010261041	0.857142857143	24	8	343.7
ENSMUSG00000040040	0.223603934672	1	24	20	61.7
ENSMUSG00000050222	0.000793241022954	0.017982017982	24	2	6.7
ENSMUSG00000038900	0.136285565796	0.989010989011	24	22	45.8
ENSMUSG00000021963	0.108544481499	0.959040959041	24	12	145.4
ENSMUSG00000021967	0.00198807980606	0.0759240759241	24	20	129
ENSMUSG00000021974	0.00458357683864	0.165834165834	24	6	16.6
ENSMUSG00000000740	0.037302414642	0.658341658342	24	12	103.7
ENSMUSG00000035469	0.0198346309137	0.461538461538	24	8	464.4
ENSMUSG00000021981	0.00458357683864	0.165834165834	24	18	280.7
ENSMUSG00000044461	0.0274269731762	0.558441558442	24	6	41.9
ENSMUSG00000021987	0.00678191623973	0.216783216783	24	20	110.5
ENSMUSG00000021986	0.0198346309137	0.461538461538	24	2	12.3
ENSMUSG00000021990	0.00127564064606	0.0519480519481	24	8	188.3
ENSMUSG00000071347	0.000498304577025	0.017982017982	24	10	14.3
ENSMUSG00000021993	0.0141061530844	0.355644355644	24	4	262.8
ENSMUSG00000048279	0.0499085355115	0.757242757243	24	16	16
ENSMUSG00000043157	0.037302414642	0.658341658342	24	2	20.6
ENSMUSG00000035235	0.000498304577025	0.017982017982	24	4	110.9
ENSMUSG00000046168	0.0192965601855	0.355644355644	24	10	9.9
ENSMUSG00000021932	0.000181393054767	0.003996003996	24	18	76.1
ENSMUSG00000035184	0.0198346309137	0.461538461538	24	20	68.1
ENSMUSG00000091155	0.0499085355115	0.757242757243	24	10	14.6
ENSMUSG00000014547	0.108544481499	0.959040959041	24	16	134.6
ENSMUSG00000075573	0.0818529955213	0.857142857143	24	6	20.8
ENSMUSG00000075572	0.0499085355115	0.757242757243	24	2	10.7
ENSMUSG00000054763	0.101420359538	0.919080919081	24	22	2.8
ENSMUSG00000021939	0.00678191623973	0.216783216783	24	2	764.4
ENSMUSG00000035095	0.000212543151331	0.003996003996	24	4	6.2
ENSMUSG00000035067	0.0310454279838	0.558441558442	24	10	5.9
ENSMUSG00000021958	0.00127564064606	0.0519480519481	24	0	187.6
ENSMUSG00000063060	0.0657010261041	0.857142857143	24	2	34.7
ENSMUSG00000046049	0.022543472149	0.461538461538	24	2	9.4
ENSMUSG00000052099	0.0198346309137	0.461538461538	24	2	23
ENSMUSG00000021966	0.00986438530634	0.278721278721	24	14	9.3
ENSMUSG00000060012	0.000804315697334	0.031968031968	24	16	351.8
ENSMUSG00000021975	0.00304494423385	0.113886113886	24	4	192.5
ENSMUSG00000034532	0.0035213062994	0.113886113886	24	18	5.7
ENSMUSG00000034522	0.00127564064606	0.0519480519481	24	18	207.6
ENSMUSG00000034522	0.0141061530844	0.355644355644	24	20	46.6
ENSMUSG00000061356	0.120064135468	0.959040959041	24	18	4.8
ENSMUSG00000022032	0.0141061530844	0.355644355644	24	22	168.8
ENSMUSG00000022033	0.0851172157144	0.919080919081	24	2	17.4
ENSMUSG00000022035	0.0657010261041	0.857142857143	24	12	296.2
ENSMUSG00000022037	0.0946146815865	0.919080919081	24	6	762.3
ENSMUSG00000022041	0.0274269731762	0.558441558442	24	16	37.2
ENSMUSG00000022043	0.108544481499	0.959040959041	24	4	36.6
ENSMUSG00000022044	0.0198346309137	0.461538461538	24	6	16.1
ENSMUSG00000045875	0.0141061530844	0.355644355644	24	16	104
ENSMUSG00000075553	0.0310454279838	0.558441558442	24	14	13
ENSMUSG00000046204	0.0117870645598	0.278721278721	24	6	5.6
ENSMUSG00000022053	0.00608998217212	0.165834165834	24	8	3.6
ENSMUSG00000034327	0.00458357683864	0.165834165834	24	4	164.5
ENSMUSG00000015812	0.0499085355115	0.757242757243	24	2	27.2
ENSMUSG00000022055	0.00198807980606	0.0759240759241	24	14	6.3
ENSMUSG00000014813	0.0733818139207	0.857142857143	24	18	11.2
ENSMUSG00000044533	0.00127564064606	0.0519480519481	24	2	1268.4
ENSMUSG00000044186	0.00678191623973	0.216783216783	24	14	36.3
ENSMUSG00000022061	0.0657010261041	0.857142857143	24	10	14
ENSMUSG00000034205	0.0274269731762	0.558441558442	24	0	34.1
ENSMUSG00000022074	0.0657010261041	0.857142857143	24	8	7.5
ENSMUSG00000022085	0.00198807980606	0.0759240759241	24	10	3.7
ENSMUSG00000033730	0.0141061530844	0.355644355644	24	2	37.2
ENSMUSG00000022089	0.00198807980606	0.0759240759241	24	22	122.2
ENSMUSG00000003469	0.0160951945452	0.355644355644	24	4	9.3
ENSMUSG00000033595	0.0733818139207	0.857142857143	24	12	17.4
ENSMUSG00000033589	0.000303320964553	0.00799200799201	24	6	164.9
ENSMUSG00000022096	0.0499085355115	0.757242757243	24	2	19.4
ENSMUSG00000045211	0.108544481499	0.959040959041	24	14	47.6
ENSMUSG00000022102	0.0274269731762	0.558441558442	24	16	29.6
ENSMUSG00000022103	0.0141061530844	0.355644355644	24	18	15.5
ENSMUSG00000022106	0.0141061530844	0.355644355644	24	20	305.1
ENSMUSG00000033446	0.00678191623973	0.216783216783	24	18	834.1
ENSMUSG00000022109	0.0141061530844	0.355644355644	24	0	29.3
ENSMUSG00000022110	0.0141061530844	0.355644355644	24	16	438.5
ENSMUSG00000034997	0.0274269731762	0.558441558442	24	14	59.5
ENSMUSG00000021996	0.108544481499	0.959040959041	24	12	458.5
ENSMUSG00000034959	0.0160951945452	0.355644355644	24	4	10.9
ENSMUSG00000021998	0.00678191623973	0.216783216783	24	6	295.6
ENSMUSG00000021999	0.00528463134986	0.165834165834	24	0	1111.8
ENSMUSG00000022000	0.0657010261041	0.857142857143	24	8	87.4
ENSMUSG00000091722	0.0310454279838	0.558441558442	24	10	26.7
ENSMUSG00000022002	0.0733818139207	0.857142857143	24	4	5
ENSMUSG00000060126	0.000804315697334	0.031968031968	24	2	1021.5
ENSMUSG00000060126	0.000804315697334	0.031968031968	24	12	261.9
ENSMUSG00000046523	0.00895156550785	0.216783216783	24	14	16.5
ENSMUSG00000022009	0.00127564064606	0.0519480519481	24	4	276.2
ENSMUSG00000022010	0.0499085355115	0.757242757243	24	16	307.7
ENSMUSG00000034795	0.0198346309137	0.461538461538	24	2	42.7
ENSMUSG00000022012	0.037302414642	0.658341658342	24	10	16
ENSMUSG00000022014	0.00986438530634	0.278721278721	24	16	19.8
ENSMUSG00000058997	0.00458357683864	0.165834165834	24	8	655.2
ENSMUSG00000022022	0.136285565796	0.989010989011	24	4	66.4
ENSMUSG00000043881	0.00779381160445	0.216783216783	24	0	144.1
ENSMUSG00000075502	0.037302414642	0.658341658342	24	16	45.8
ENSMUSG00000036461	0.00198807980606	0.0759240759241	24	4	207.3
ENSMUSG00000022024	0.136285565796	0.989010989011	24	8	269.4
ENSMUSG00000022026	0.120064135468	0.959040959041	24	12	11.3
ENSMUSG00000035566	0.037302414642	0.658341658342	24	20	42.8
ENSMUSG00000022019	0.0657010261041	0.857142857143	24	12	88.8
ENSMUSG00000034689	0.00779381160445	0.216783216783	24	10	5.1
ENSMUSG00000053877	0.00986438530634	0.278721278721	24	12	57.8
ENSMUSG00000022070	0.00148312211238	0.0519480519481	24	10	11.4
ENSMUSG00000022064	0.0198346309137	0.461538461538	24	20	65.3
ENSMUSG00000005148	0.0274269731762	0.558441558442	24	6	22.6
ENSMUSG00000022111	0.00986438530634	0.278721278721	24	0	128.3
ENSMUSG00000033060	0.00198807980606	0.0759240759241	24	16	153.8
ENSMUSG00000062328	0.000498304577025	0.017982017982	24	20	594.8
ENSMUSG00000022126	0.0657010261041	0.857142857143	24	2	22.6
ENSMUSG00000022125	0.0274269731762	0.558441558442	24	16	248.7
ENSMUSG00000022123	0.0035213062994	0.113886113886	24	10	6.1
ENSMUSG00000055717	0.108544481499	0.959040959041	24	10	9.1
ENSMUSG00000053253	0.037302414642	0.658341658342	24	10	242.2
ENSMUSG00000093674	0.00986438530634	0.278721278721	24	20	618.4
ENSMUSG00000022113	0.022543472149	0.461538461538	24	8	10.5
ENSMUSG00000033214	0.056001493095	0.757242757243	24	18	12.8
ENSMUSG00000022112	0.108544481499	0.959040959041	24	10	18.2
ENSMUSG00000058571	0.0657010261041	0.857142857143	24	12	40.5
ENSMUSG00000022131	0.0198346309137	0.461538461538	24	16	202.7
ENSMUSG00000042156	0.0420434070937	0.658341658342	24	22	2.7
ENSMUSG00000022136	0.00986438530634	0.278721278721	24	0	710.2
ENSMUSG00000022132	0.0420434070937	0.658341658342	24	12	6.6
ENSMUSG00000022136	0.00986438530634	0.278721278721	24	0	710.2
ENSMUSG00000053465	0.108544481499	0.959040959041	24	8	18.8
ENSMUSG00000022139	1.94133631537e-05	0.000999000999001	24	12	834.8
ENSMUSG00000051615	0.000181393054767	0.003996003996	24	16	278.1
ENSMUSG00000030662	0.000303320964553	0.00799200799201	24	8	274.3
ENSMUSG00000025555	0.0657010261041	0.857142857143	24	14	163.6
ENSMUSG00000041765	0.0141061530844	0.355644355644	24	14	163.8
ENSMUSG00000071229	0.022543472149	0.461538461538	24	8	5
