Affy.ID	Gene.ID	Gene.Type
10494632	ENSMUSG00000043468	protein_coding
10494636	ENSMUSG00000027876	protein_coding
10494643	ENSMUSG00000027875	protein_coding
10494655	ENSMUSG00000050064	protein_coding
10494662	ENSMUSG00000018965	protein_coding
10494664	ENSMUSG00000004233	protein_coding
10494672	ENSMUSG00000027868	protein_coding
10494684	ENSMUSG00000027867	protein_coding
10494735	ENSMUSG00000027865	protein_coding
10494761	ENSMUSG00000051076	protein_coding
10494769	ENSMUSG00000033233	protein_coding
10494781	ENSMUSG00000042035	protein_coding
10494795	ENSMUSG00000048540	protein_coding
10494804	ENSMUSG00000027861	protein_coding
10494817	ENSMUSG00000027859	protein_coding
10494821	ENSMUSG00000027858	protein_coding
10494832	ENSMUSG00000027854	protein_coding
10494839	ENSMUSG00000068823	protein_coding
10494857	ENSMUSG00000027852	protein_coding
10494873	ENSMUSG00000070385	protein_coding
10494889	ENSMUSG00000007379	protein_coding
10494910	ENSMUSG00000005687	protein_coding
10494924	ENSMUSG00000033014	protein_coding
10494945	ENSMUSG00000027849	protein_coding
10494978	ENSMUSG00000027843	protein_coding
10495001	ENSMUSG00000044098	protein_coding
10495012	ENSMUSG00000058388	protein_coding
10495035	ENSMUSG00000032902	protein_coding
10495042	ENSMUSG00000002228	protein_coding
10495054	ENSMUSG00000002233	protein_coding
10495059	ENSMUSG00000045576	protein_coding
10495077	ENSMUSG00000051788	protein_coding
10495083	ENSMUSG00000040896	protein_coding
10495094	ENSMUSG00000048458	protein_coding
10495097	ENSMUSG00000074344	protein_coding
10495107	ENSMUSG00000000562	protein_coding
10495111	ENSMUSG00000000561	protein_coding
10495120	ENSMUSG00000074340	protein_coding
10495136	ENSMUSG00000062778	protein_coding
10495147	ENSMUSG00000027901	protein_coding
10495163	ENSMUSG00000027900	protein_coding
10495173	ENSMUSG00000056260	protein_coding
10495183	ENSMUSG00000047959	protein_coding
10495193	ENSMUSG00000040724	protein_coding
10495197	ENSMUSG00000040724	protein_coding
10495199	ENSMUSG00000042861	protein_coding
10495201	ENSMUSG00000087260	protein_coding
10495206	ENSMUSG00000027896	protein_coding
10495218	ENSMUSG00000014603	protein_coding
10495223	ENSMUSG00000040600	protein_coding
10495243	ENSMUSG00000004032	protein_coding
10495259	ENSMUSG00000009108	protein_coding
10495270	ENSMUSG00000050947	protein_coding
10495279	ENSMUSG00000068749	protein_coding
10495285	ENSMUSG00000068747	protein_coding
10495306	ENSMUSG00000068745	protein_coding
10495316	ENSMUSG00000068744	protein_coding
10495332	ENSMUSG00000027886	protein_coding
10495340	ENSMUSG00000048100	protein_coding
10495343	ENSMUSG00000040389	protein_coding
10495359	ENSMUSG00000027884	protein_coding
10495371	ENSMUSG00000049565	protein_coding
10495385	ENSMUSG00000045662	protein_coding
10495394	ENSMUSG00000027880	protein_coding
10495405	ENSMUSG00000040322	protein_coding
10495416	ENSMUSG00000033721	protein_coding
10495449	ENSMUSG00000027966	protein_coding
10495518	ENSMUSG00000027965	protein_coding
10495530	ENSMUSG00000033554	protein_coding
10495539	ENSMUSG00000027963	protein_coding
10495549	ENSMUSG00000000340	protein_coding
10495562	ENSMUSG00000027961	protein_coding
10495574	ENSMUSG00000027959	protein_coding
10495596	ENSMUSG00000033386	protein_coding
10495613	ENSMUSG00000033342	protein_coding
10495625	ENSMUSG00000033308	protein_coding
10495651	ENSMUSG00000039887	protein_coding
10495659	ENSMUSG00000053931	protein_coding
10495668	ENSMUSG00000074248	protein_coding
10495675	ENSMUSG00000028128	protein_coding
10495685	ENSMUSG00000039831	protein_coding
10495712	ENSMUSG00000028125	protein_coding
10495763	ENSMUSG00000028124	protein_coding
10495773	ENSMUSG00000039756	protein_coding
10495781	ENSMUSG00000028121	protein_coding
10495794	ENSMUSG00000053965	protein_coding
10495820	ENSMUSG00000023057	protein_coding
10495826	ENSMUSG00000054091	protein_coding
10495830	ENSMUSG00000039234	protein_coding
10495854	ENSMUSG00000027978	protein_coding
10495869	ENSMUSG00000044528	protein_coding
10495873	ENSMUSG00000026238	protein_coding
10495878	ENSMUSG00000027971	protein_coding
10495891	ENSMUSG00000046561	protein_coding
10495896	ENSMUSG00000053819	protein_coding
10495933	ENSMUSG00000051278	protein_coding
10495935	ENSMUSG00000051278	protein_coding
10495945	ENSMUSG00000051278	protein_coding
10495964	ENSMUSG00000027967	protein_coding
10495967	ENSMUSG00000046688	protein_coding
10495976	ENSMUSG00000028023	protein_coding
10495989	ENSMUSG00000062647	protein_coding
10495993	ENSMUSG00000041220	protein_coding
10496001	ENSMUSG00000058952	protein_coding
10496015	ENSMUSG00000027999	protein_coding
10496023	ENSMUSG00000027997	protein_coding
10496032	ENSMUSG00000038900	protein_coding
10496036	ENSMUSG00000058897	protein_coding
10496077	ENSMUSG00000019232	protein_coding
10496091	ENSMUSG00000027985	protein_coding
10496110	ENSMUSG00000028032	protein_coding
10496125	ENSMUSG00000028031	protein_coding
10496130	ENSMUSG00000028030	protein_coding
10496159	ENSMUSG00000028016	protein_coding
10496169	ENSMUSG00000028013	protein_coding
10496182	ENSMUSG00000044365	protein_coding
10496192	ENSMUSG00000028172	protein_coding
10496204	ENSMUSG00000045328	protein_coding
10496251	ENSMUSG00000028167	protein_coding
10496262	ENSMUSG00000037994	protein_coding
10496276	ENSMUSG00000050150	protein_coding
10496295	ENSMUSG00000078578	protein_coding
10496302	ENSMUSG00000028164	protein_coding
10496324	ENSMUSG00000053897	protein_coding
10496338	ENSMUSG00000028161	protein_coding
10496359	ENSMUSG00000054690	protein_coding
10496373	ENSMUSG00000046818	protein_coding
10496379	ENSMUSG00000037894	protein_coding
10496387	ENSMUSG00000074212	protein_coding
10496397	ENSMUSG00000091512	protein_coding
10496405	ENSMUSG00000090066	protein_coding
10496417	ENSMUSG00000004127	protein_coding
10496425	ENSMUSG00000055301	protein_coding
10496438	ENSMUSG00000074207	protein_coding
10496447	ENSMUSG00000053054	protein_coding
10496455	ENSMUSG00000074206	protein_coding
10496457	ENSMUSG00000074206	protein_coding
10496466	ENSMUSG00000037797	protein_coding
10496475	ENSMUSG00000028138	protein_coding
10496485	ENSMUSG00000028156	protein_coding
10496490	ENSMUSG00000028156	protein_coding
10496494	ENSMUSG00000028152	protein_coding
10496504	ENSMUSG00000047940	protein_coding
10496519	ENSMUSG00000059921	protein_coding
10496539	ENSMUSG00000105504	protein_coding
10496555	ENSMUSG00000040264	protein_coding
10496569	ENSMUSG00000040253	protein_coding
10496580	ENSMUSG00000028268	protein_coding
10496592	ENSMUSG00000028270	protein_coding
10496605	ENSMUSG00000040213	protein_coding
10496621	ENSMUSG00000028271	protein_coding
10496629	ENSMUSG00000037072	protein_coding
10496638	ENSMUSG00000028256	protein_coding
10496656	ENSMUSG00000028197	protein_coding
10496715	ENSMUSG00000074182	protein_coding
10496727	ENSMUSG00000028194	protein_coding
10496737	ENSMUSG00000028191	protein_coding
10496742	ENSMUSG00000036873	protein_coding
10496748	ENSMUSG00000036863	protein_coding
10496756	ENSMUSG00000036853	protein_coding
10496771	ENSMUSG00000011008	protein_coding
10496789	ENSMUSG00000036832	protein_coding
10496796	ENSMUSG00000036825	protein_coding
10496813	ENSMUSG00000028189	protein_coding
10496822	ENSMUSG00000068523	protein_coding
10496825	ENSMUSG00000028186	protein_coding
10496837	ENSMUSG00000036745	protein_coding
10496854	ENSMUSG00000036745	protein_coding
10496872	ENSMUSG00000039167	protein_coding
10496892	ENSMUSG00000028034	protein_coding
10496919	ENSMUSG00000025437	protein_coding
10496946	ENSMUSG00000039068	protein_coding
10496956	ENSMUSG00000039047	protein_coding
10496971	ENSMUSG00000038997	protein_coding
10496975	ENSMUSG00000028360	protein_coding
10497001	ENSMUSG00000028199	protein_coding
10497012	ENSMUSG00000078161	protein_coding
10497033	ENSMUSG00000028182	protein_coding
10497051	ENSMUSG00000040037	protein_coding
10497066	ENSMUSG00000028180	protein_coding
10497079	ENSMUSG00000040016	protein_coding
10497090	ENSMUSG00000039988	protein_coding
10497105	ENSMUSG00000063052	protein_coding
10497122	ENSMUSG00000028175	protein_coding
10497135	ENSMUSG00000028174	protein_coding
10497149	ENSMUSG00000028173	protein_coding
10497173	ENSMUSG00000040374	protein_coding
10497181	ENSMUSG00000069118	protein_coding
10497188	ENSMUSG00000040329	protein_coding
10497203	ENSMUSG00000040289	protein_coding
10497209	ENSMUSG00000040269	protein_coding
10497214	ENSMUSG00000027506	protein_coding
10497222	ENSMUSG00000040209	protein_coding
10497237	ENSMUSG00000027508	protein_coding
10497258	ENSMUSG00000027528	protein_coding
10497265	ENSMUSG00000062515	protein_coding
10497276	ENSMUSG00000027530	protein_coding
10497285	ENSMUSG00000027531	protein_coding
10497296	ENSMUSG00000058921	protein_coding
10497300	ENSMUSG00000039795	protein_coding
10497309	ENSMUSG00000027534	protein_coding
10497321	ENSMUSG00000011752	protein_coding
10497335	ENSMUSG00000078784	protein_coding
10497337	ENSMUSG00000027556	protein_coding
10497345	ENSMUSG00000078783	protein_coding
10497381	ENSMUSG00000039519	protein_coding
10497390	ENSMUSG00000027599	protein_coding
10497399	ENSMUSG00000069094	protein_coding
10497417	ENSMUSG00000049796	protein_coding
10497421	ENSMUSG00000027615	protein_coding
10497441	ENSMUSG00000019528	protein_coding
10497451	ENSMUSG00000001865	protein_coding
10497463	ENSMUSG00000011463	protein_coding
10497475	ENSMUSG00000054988	protein_coding
10497485	ENSMUSG00000102758	protein_coding
10497487	ENSMUSG00000102758	protein_coding
10497490	ENSMUSG00000102758	protein_coding
10497501	ENSMUSG00000102758	protein_coding
10497505	ENSMUSG00000063887	protein_coding
10497520	ENSMUSG00000027699	protein_coding
10497548	ENSMUSG00000039286	protein_coding
10497582	ENSMUSG00000043164	protein_coding
10497587	ENSMUSG00000075054	protein_coding
10497590	ENSMUSG00000027684	protein_coding
10497608	ENSMUSG00000027684	protein_coding
10497617	ENSMUSG00000037737	protein_coding
10497622	ENSMUSG00000027702	protein_coding
10497636	ENSMUSG00000074653	protein_coding
10497646	ENSMUSG00000037652	protein_coding
10497648	ENSMUSG00000037652	protein_coding
10497663	ENSMUSG00000069072	protein_coding
10497673	ENSMUSG00000027663	protein_coding
10497682	ENSMUSG00000091091	protein_coding
10497689	ENSMUSG00000027669	protein_coding
10497703	ENSMUSG00000037531	protein_coding
10497711	ENSMUSG00000037531	protein_coding
10497713	ENSMUSG00000027674	protein_coding
10497731	ENSMUSG00000027676	protein_coding
10497752	ENSMUSG00000008393	protein_coding
10497754	ENSMUSG00000027679	protein_coding
10497765	ENSMUSG00000027708	protein_coding
10497773	ENSMUSG00000027709	protein_coding
10497794	ENSMUSG00000047696	protein_coding
10497808	ENSMUSG00000058400	protein_coding
10497817	ENSMUSG00000027712	protein_coding
10497831	ENSMUSG00000027715	protein_coding
10497842	ENSMUSG00000037325	protein_coding
10497862	ENSMUSG00000027716	protein_coding
10497878	ENSMUSG00000027720	protein_coding
10497886	ENSMUSG00000027718	protein_coding
10497894	ENSMUSG00000045031	protein_coding
10497904	ENSMUSG00000050174	protein_coding
10497912	ENSMUSG00000058174	protein_coding
10497918	ENSMUSG00000041453	protein_coding
10497920	ENSMUSG00000044864	protein_coding
10497931	ENSMUSG00000026031	protein_coding
10497944	ENSMUSG00000025759	protein_coding
10497958	ENSMUSG00000074619	protein_coding
10497960	ENSMUSG00000074619	protein_coding
10497964	ENSMUSG00000049940	protein_coding
10497971	ENSMUSG00000059834	protein_coding
10497994	ENSMUSG00000090919	protein_coding
10497996	ENSMUSG00000040167	protein_coding
10498018	ENSMUSG00000037892	protein_coding
10498024	ENSMUSG00000027737	protein_coding
10498038	ENSMUSG00000037174	protein_coding
10498053	ENSMUSG00000037161	protein_coding
10498058	ENSMUSG00000037152	protein_coding
10498064	ENSMUSG00000037111	protein_coding
10498076	ENSMUSG00000061143	protein_coding
10498095	ENSMUSG00000027742	protein_coding
10498119	ENSMUSG00000037016	protein_coding
10498146	ENSMUSG00000042997	protein_coding
10498155	ENSMUSG00000024608	protein_coding
10498158	ENSMUSG00000027746	protein_coding
10498160	ENSMUSG00000027746	protein_coding
10498166	ENSMUSG00000094487	protein_coding
10498168	ENSMUSG00000027752	protein_coding
10498180	ENSMUSG00000036615	protein_coding
10498185	ENSMUSG00000022858	protein_coding
10498187	ENSMUSG00000056306	protein_coding
10498192	ENSMUSG00000027793	protein_coding
10498210	ENSMUSG00000027799	protein_coding
10498273	ENSMUSG00000027800	protein_coding
10498284	ENSMUSG00000027803	protein_coding
10498296	ENSMUSG00000036513	protein_coding
10498302	ENSMUSG00000074591	protein_coding
10498309	ENSMUSG00000027805	protein_coding
10498313	ENSMUSG00000062070	protein_coding
10498319	ENSMUSG00000027808	protein_coding
10498323	ENSMUSG00000070471	protein_coding
10498332	ENSMUSG00000036432	protein_coding
10498337	ENSMUSG00000043850	protein_coding
10498345	ENSMUSG00000050075	protein_coding
10498350	ENSMUSG00000036381	protein_coding
10498357	ENSMUSG00000036381	protein_coding
10498361	ENSMUSG00000051431	protein_coding
10498367	ENSMUSG00000036362	protein_coding
10498371	ENSMUSG00000036353	protein_coding
10498379	ENSMUSG00000036334	protein_coding
10498383	ENSMUSG00000036334	protein_coding
10498386	ENSMUSG00000036334	protein_coding
10498403	ENSMUSG00000053706	protein_coding
10498415	ENSMUSG00000027770	protein_coding
10498441	ENSMUSG00000043441	protein_coding
10498448	ENSMUSG00000036834	protein_coding
10498477	ENSMUSG00000048581	protein_coding
10498485	ENSMUSG00000027822	protein_coding
10498508	ENSMUSG00000068999	protein_coding
10498515	ENSMUSG00000062200	protein_coding
10498519	ENSMUSG00000027828	protein_coding
10498531	ENSMUSG00000027829	protein_coding
10498547	ENSMUSG00000027831	protein_coding
10498568	ENSMUSG00000027833	protein_coding
10498576	ENSMUSG00000047557	protein_coding
10498584	ENSMUSG00000049404	protein_coding
10498595	ENSMUSG00000040824	protein_coding
10498599	ENSMUSG00000027778	protein_coding
10498620	ENSMUSG00000034317	protein_coding
10498623	ENSMUSG00000027782	protein_coding
10498647	ENSMUSG00000043300	protein_coding
10498653	ENSMUSG00000043461	protein_coding
10498659	ENSMUSG00000027790	protein_coding
10498707	ENSMUSG00000048304	protein_coding
10498710	ENSMUSG00000027792	protein_coding
10498720	ENSMUSG00000034151	protein_coding
10498741	ENSMUSG00000034139	protein_coding
10498751	ENSMUSG00000104301	protein_coding
10498763	ENSMUSG00000104301	protein_coding
10498771	ENSMUSG00000027835	protein_coding
10498775	ENSMUSG00000034109	protein_coding
10498800	ENSMUSG00000091896	protein_coding
10498802	ENSMUSG00000062232	protein_coding
10498827	ENSMUSG00000061175	protein_coding
10498837	ENSMUSG00000027809	protein_coding
10498852	ENSMUSG00000034009	protein_coding
10498871	ENSMUSG00000027956	protein_coding
10498885	ENSMUSG00000033981	protein_coding
10498907	ENSMUSG00000028020	protein_coding
10498921	ENSMUSG00000028011	protein_coding
10498935	ENSMUSG00000028005	protein_coding
10498952	ENSMUSG00000033910	protein_coding
10498965	ENSMUSG00000028004	protein_coding
10498972	ENSMUSG00000033882	protein_coding
10498978	ENSMUSG00000028003	protein_coding
10498981	ENSMUSG00000033831	protein_coding
10498992	ENSMUSG00000027995	protein_coding
10498998	ENSMUSG00000033767	protein_coding
10499035	ENSMUSG00000033752	protein_coding
10499045	ENSMUSG00000027993	protein_coding
10499062	ENSMUSG00000041842	protein_coding
10499095	ENSMUSG00000051000	protein_coding
10499108	ENSMUSG00000031286	protein_coding
10499113	ENSMUSG00000049013	protein_coding
10499121	ENSMUSG00000028081	protein_coding
10499132	ENSMUSG00000057777	protein_coding
10499138	ENSMUSG00000028078	protein_coding
10499160	ENSMUSG00000028076	protein_coding
10499168	ENSMUSG00000041734	protein_coding
10499187	ENSMUSG00000038965	protein_coding
10499189	ENSMUSG00000015852	protein_coding
10499198	ENSMUSG00000058600	protein_coding
10499200	ENSMUSG00000023084	protein_coding
10499216	ENSMUSG00000028073	protein_coding
10499247	ENSMUSG00000028072	protein_coding
10499265	ENSMUSG00000004895	protein_coding
10499273	ENSMUSG00000004896	protein_coding
10499285	ENSMUSG00000004892	protein_coding
10499299	ENSMUSG00000004894	protein_coding
10499309	ENSMUSG00000028070	protein_coding
10499316	ENSMUSG00000051036	protein_coding
10499342	ENSMUSG00000010538	protein_coding
10499348	ENSMUSG00000001420	protein_coding
10499354	ENSMUSG00000074489	protein_coding
10499363	ENSMUSG00000074483	protein_coding
10499366	ENSMUSG00000028066	protein_coding
10499372	ENSMUSG00000050144	protein_coding
10499378	ENSMUSG00000028064	protein_coding
10499394	ENSMUSG00000028063	protein_coding
10499412	ENSMUSG00000008601	protein_coding
10499420	ENSMUSG00000028062	protein_coding
10499425	ENSMUSG00000021807	protein_coding
10499427	ENSMUSG00000049741	protein_coding
10499431	ENSMUSG00000068923	protein_coding
10499438	ENSMUSG00000068922	protein_coding
10499454	ENSMUSG00000068921	protein_coding
10499493	ENSMUSG00000028051	protein_coding
10499504	ENSMUSG00000064068	protein_coding
10499512	ENSMUSG00000064068	protein_coding
10499514	ENSMUSG00000042766	protein_coding
10499529	ENSMUSG00000027953	protein_coding
10499536	ENSMUSG00000027954	protein_coding
10499545	ENSMUSG00000028039	protein_coding
10499552	ENSMUSG00000028040	protein_coding
10499560	ENSMUSG00000028041	protein_coding
10499593	ENSMUSG00000042672	protein_coding
10499612	ENSMUSG00000028042	protein_coding
10499620	ENSMUSG00000042642	protein_coding
10499639	ENSMUSG00000028044	protein_coding
10499643	ENSMUSG00000027950	protein_coding
10499655	ENSMUSG00000027947	protein_coding
10499666	ENSMUSG00000060671	protein_coding
10499705	ENSMUSG00000027944	protein_coding
10499716	ENSMUSG00000042520	protein_coding
10499751	ENSMUSG00000027938	protein_coding
10499766	ENSMUSG00000027932	protein_coding
10499777	ENSMUSG00000027933	protein_coding
10499811	ENSMUSG00000027931	protein_coding
10499839	ENSMUSG00000001018	protein_coding
10499847	ENSMUSG00000001017	protein_coding
10499854	ENSMUSG00000044080	protein_coding
10499861	ENSMUSG00000056071	protein_coding
10499870	ENSMUSG00000043165	protein_coding
10499873	ENSMUSG00000056270	protein_coding
10499876	ENSMUSG00000027927	protein_coding
10499879	ENSMUSG00000060036	protein_coding
10499881	ENSMUSG00000060036	protein_coding
10499891	ENSMUSG00000048455	protein_coding
10499896	ENSMUSG00000045539	protein_coding
10499899	ENSMUSG00000050359	protein_coding
10499902	ENSMUSG00000045566	protein_coding
10499904	ENSMUSG00000049128	protein_coding
10499906	ENSMUSG00000074435	protein_coding
10499909	ENSMUSG00000086848	protein_coding
10499911	ENSMUSG00000057609	protein_coding
10499914	ENSMUSG00000027923	protein_coding
10499917	ENSMUSG00000068890	protein_coding
10499921	ENSMUSG00000103243	protein_coding
10499924	ENSMUSG00000068889	protein_coding
10499927	ENSMUSG00000042124	protein_coding
10499930	ENSMUSG00000027919	protein_coding
10499932	ENSMUSG00000049593	protein_coding
10499935	ENSMUSG00000068888	protein_coding
10499937	ENSMUSG00000068887	protein_coding
10499939	ENSMUSG00000095870	protein_coding
10499941	ENSMUSG00000059832	protein_coding
10499945	ENSMUSG00000046676	protein_coding
10499948	ENSMUSG00000054325	protein_coding
10499952	ENSMUSG00000027913	protein_coding
10499954	ENSMUSG00000027912	protein_coding
10499961	ENSMUSG00000103362	protein_coding
10499963	ENSMUSG00000094084	protein_coding
10499967	ENSMUSG00000096528	protein_coding
10499969	ENSMUSG00000074424	protein_coding
10499979	ENSMUSG00000074424	protein_coding
10499981	ENSMUSG00000028141	protein_coding
10499988	ENSMUSG00000028139	protein_coding
10499996	ENSMUSG00000028136	protein_coding
10500011	ENSMUSG00000005968	protein_coding
10500021	ENSMUSG00000068876	protein_coding
10500034	ENSMUSG00000005779	protein_coding
10500042	ENSMUSG00000019338	protein_coding
10500054	ENSMUSG00000005625	protein_coding
10500069	ENSMUSG00000028126	protein_coding
10500089	ENSMUSG00000039262	protein_coding
10500091	ENSMUSG00000092607	protein_coding
10500100	ENSMUSG00000013707	protein_coding
10500103	ENSMUSG00000038766	protein_coding
10500114	ENSMUSG00000053192	protein_coding
10500117	ENSMUSG00000068860	protein_coding
10500122	ENSMUSG00000028115	protein_coding
10500133	ENSMUSG00000015711	protein_coding
10500140	ENSMUSG00000015702	protein_coding
10500157	ENSMUSG00000015697	protein_coding
10500183	ENSMUSG00000015850	protein_coding
10500204	ENSMUSG00000028108	protein_coding
10500218	ENSMUSG00000028107	protein_coding
10500237	ENSMUSG00000028106	protein_coding
10500253	ENSMUSG00000015748	protein_coding
10500268	ENSMUSG00000054312	protein_coding
10500272	ENSMUSG00000038550	protein_coding
10500276	ENSMUSG00000038543	protein_coding
10500283	ENSMUSG00000038526	protein_coding
10500295	ENSMUSG00000015745	protein_coding
10500304	ENSMUSG00000015747	protein_coding
10500321	ENSMUSG00000015943	protein_coding
10500327	ENSMUSG00000081058	protein_coding
10500333	ENSMUSG00000091405	protein_coding
10500335	ENSMUSG00000015947	protein_coding
10500347	ENSMUSG00000046317	protein_coding
10500362	ENSMUSG00000028104	protein_coding
10500376	ENSMUSG00000041453	protein_coding
10500378	ENSMUSG00000028100	protein_coding
10500388	ENSMUSG00000028099	protein_coding
10500406	ENSMUSG00000038304	protein_coding
10500412	ENSMUSG00000028096	protein_coding
10500429	ENSMUSG00000049908	protein_coding
10500434	ENSMUSG00000038256	protein_coding
10500443	ENSMUSG00000051392	protein_coding
10500445	ENSMUSG00000028089	protein_coding
10500469	ENSMUSG00000038170	protein_coding
10500529	ENSMUSG00000053398	protein_coding
10500545	ENSMUSG00000038092	protein_coding
10500547	ENSMUSG00000063730	protein_coding
10500555	ENSMUSG00000062410	protein_coding
10500559	ENSMUSG00000027869	protein_coding
10500565	ENSMUSG00000027871	protein_coding
10500570	ENSMUSG00000027870	protein_coding
10500582	ENSMUSG00000033285	protein_coding
10500610	ENSMUSG00000044468	protein_coding
10500614	ENSMUSG00000008763	protein_coding
10500630	ENSMUSG00000033222	protein_coding
10500656	ENSMUSG00000086564	protein_coding
10500666	ENSMUSG00000027864	protein_coding
10500677	ENSMUSG00000027863	protein_coding
10500683	ENSMUSG00000032892	protein_coding
10500685	ENSMUSG00000033161	protein_coding
10500710	ENSMUSG00000044313	protein_coding
10500720	ENSMUSG00000033147	protein_coding
10500736	ENSMUSG00000027860	protein_coding
10500748	ENSMUSG00000027857	protein_coding
10500754	ENSMUSG00000027855	protein_coding
10500780	ENSMUSG00000048938	protein_coding
10500804	ENSMUSG00000027848	protein_coding
10500808	ENSMUSG00000027848	protein_coding
10500813	ENSMUSG00000008730	protein_coding
10500837	ENSMUSG00000027845	protein_coding
10500847	ENSMUSG00000052539	protein_coding
10500876	ENSMUSG00000032913	protein_coding
10500896	ENSMUSG00000016559	protein_coding
10500899	ENSMUSG00000055865	protein_coding
10500911	ENSMUSG00000002227	protein_coding
10500928	ENSMUSG00000070372	protein_coding
10500938	ENSMUSG00000027840	protein_coding
10500948	ENSMUSG00000062127	protein_coding
10500960	ENSMUSG00000027905	protein_coding
10500976	ENSMUSG00000068798	protein_coding
10500982	ENSMUSG00000074342	protein_coding
10500990	ENSMUSG00000000563	protein_coding
10500999	ENSMUSG00000010136	protein_coding
10501007	ENSMUSG00000043873	protein_coding
10501020	ENSMUSG00000040809	protein_coding
10501026	ENSMUSG00000063779	protein_coding
10501034	ENSMUSG00000027902	protein_coding
10501051	ENSMUSG00000040774	protein_coding
10501063	ENSMUSG00000040747	protein_coding
10501072	ENSMUSG00000043529	protein_coding
10501074	ENSMUSG00000046213	protein_coding
10501084	ENSMUSG00000070368	protein_coding
10501091	ENSMUSG00000048109	protein_coding
10501098	ENSMUSG00000027895	protein_coding
10501104	ENSMUSG00000027894	protein_coding
10501117	ENSMUSG00000055891	protein_coding
10501121	ENSMUSG00000014601	protein_coding
10501143	ENSMUSG00000027893	protein_coding
10501164	ENSMUSG00000014599	protein_coding
10501179	ENSMUSG00000000740	protein_coding
10501199	ENSMUSG00000004035	protein_coding
10501208	ENSMUSG00000068762	protein_coding
10501218	ENSMUSG00000004038	protein_coding
10501222	ENSMUSG00000040562	protein_coding
10501229	ENSMUSG00000058135	protein_coding
10501235	ENSMUSG00000027890	protein_coding
10501244	ENSMUSG00000027889	protein_coding
10501265	ENSMUSG00000000001	protein_coding
10501277	ENSMUSG00000046793	protein_coding
10501282	ENSMUSG00000048796	protein_coding
10501286	ENSMUSG00000048997	protein_coding
10501302	ENSMUSG00000027887	protein_coding
10501319	ENSMUSG00000068740	protein_coding
10501358	ENSMUSG00000068739	protein_coding
10501374	ENSMUSG00000040412	protein_coding
10501397	ENSMUSG00000068732	protein_coding
10501402	ENSMUSG00000027883	protein_coding
10501420	ENSMUSG00000027882	protein_coding
10501433	ENSMUSG00000045326	protein_coding
10501447	ENSMUSG00000027881	protein_coding
10501454	ENSMUSG00000051638	protein_coding
10501456	ENSMUSG00000040339	protein_coding
10501468	ENSMUSG00000059857	protein_coding
10501483	ENSMUSG00000059857	protein_coding
10501485	ENSMUSG00000049300	protein_coding
10501555	ENSMUSG00000074264	protein_coding
10501567	ENSMUSG00000027981	protein_coding
10501586	ENSMUSG00000045092	protein_coding
10501593	ENSMUSG00000054414	protein_coding
10501608	ENSMUSG00000027962	protein_coding
10501622	ENSMUSG00000068696	protein_coding
10501629	ENSMUSG00000033502	protein_coding
10501649	ENSMUSG00000000339	protein_coding
10501663	ENSMUSG00000033439	protein_coding
10501676	ENSMUSG00000089911	protein_coding
10501690	ENSMUSG00000027957	protein_coding
10501699	ENSMUSG00000033400	protein_coding
10501734	ENSMUSG00000033377	protein_coding
10501754	ENSMUSG00000044667	protein_coding
10501762	ENSMUSG00000028007	protein_coding
10501778	ENSMUSG00000028134	protein_coding
10501795	ENSMUSG00000028133	protein_coding
10501802	ENSMUSG00000028132	protein_coding
10501811	ENSMUSG00000039865	protein_coding
10501832	ENSMUSG00000028127	protein_coding
10501860	ENSMUSG00000039735	protein_coding
10501879	ENSMUSG00000039701	protein_coding
10501895	ENSMUSG00000028116	protein_coding
10501903	ENSMUSG00000050315	protein_coding
10501909	ENSMUSG00000028114	protein_coding
10501924	ENSMUSG00000027977	protein_coding
10501942	ENSMUSG00000027973	protein_coding
10501953	ENSMUSG00000039174	protein_coding
10501963	ENSMUSG00000032854	protein_coding
10501971	ENSMUSG00000032826	protein_coding
10502029	ENSMUSG00000027968	protein_coding
10502042	ENSMUSG00000028028	protein_coding
10502050	ENSMUSG00000028028	protein_coding
10502052	ENSMUSG00000028028	protein_coding
10502058	ENSMUSG00000074238	protein_coding
10502071	ENSMUSG00000050549	protein_coding
10502081	ENSMUSG00000028024	protein_coding
10502105	ENSMUSG00000028017	protein_coding
10502131	ENSMUSG00000093865	protein_coding
10502135	ENSMUSG00000028012	protein_coding
10502146	ENSMUSG00000028010	protein_coding
10502156	ENSMUSG00000027994	protein_coding
10502165	ENSMUSG00000001052	protein_coding
10502191	ENSMUSG00000041084	protein_coding
10502196	ENSMUSG00000062006	protein_coding
10502205	ENSMUSG00000027984	protein_coding
10502214	ENSMUSG00000027983	protein_coding
10502224	ENSMUSG00000050931	protein_coding
10502232	ENSMUSG00000028029	protein_coding
10502240	ENSMUSG00000040998	protein_coding
10502257	ENSMUSG00000028018	protein_coding
10502273	ENSMUSG00000040969	protein_coding
10502279	ENSMUSG00000040969	protein_coding
10502284	ENSMUSG00000040943	protein_coding
10502299	ENSMUSG00000028163	protein_coding
10502329	ENSMUSG00000028165	protein_coding
10502335	ENSMUSG00000037922	protein_coding
10502355	ENSMUSG00000055138	protein_coding
10502359	ENSMUSG00000028159	protein_coding
10502370	ENSMUSG00000049349	protein_coding
10502375	ENSMUSG00000028158	protein_coding
10502395	ENSMUSG00000012042	protein_coding
10502405	ENSMUSG00000005813	protein_coding
