AFFY.ID	Gene.ID	Gene.Type
1378948_at	ENSRNOG00000040205	protein_coding
1378949_at	ENSRNOG00000001715	protein_coding
1378952_at	ENSRNOG00000054581	protein_coding
1378962_at	ENSRNOG00000014354	protein_coding
1378967_at	ENSRNOG00000002270	protein_coding
1378968_at	ENSRNOG00000028632	protein_coding
1378971_at	ENSRNOG00000053285	protein_coding
1378973_at	ENSRNOG00000042068	protein_coding
1378975_at	ENSRNOG00000019802	protein_coding
1378976_x_at	ENSRNOG00000012348	protein_coding
1378985_at	ENSRNOG00000022354	protein_coding
1378988_at	ENSRNOG00000031398	protein_coding
1378996_at	ENSRNOG00000026981	protein_coding
1378997_at	ENSRNOG00000014367	protein_coding
1378999_a_at	ENSRNOG00000013866	protein_coding
1379000_at	ENSRNOG00000013866	protein_coding
1379005_at	ENSRNOG00000005074	protein_coding
1379013_at	ENSRNOG00000010466	protein_coding
1379015_at	ENSRNOG00000009000	protein_coding
1379020_at	ENSRNOG00000001620	protein_coding
1379021_a_at	ENSRNOG00000045999	protein_coding
1379022_at	ENSRNOG00000005574	protein_coding
1379025_at	ENSRNOG00000018183	protein_coding
1379026_at	ENSRNOG00000005515	protein_coding
1379028_at	ENSRNOG00000004246	protein_coding
1379036_at	ENSRNOG00000026132	protein_coding
1379039_at	ENSRNOG00000000704	protein_coding
1379041_at	ENSRNOG00000056371	protein_coding
1379046_at	ENSRNOG00000021725	protein_coding
1379048_at	ENSRNOG00000048441	protein_coding
1379056_at	ENSRNOG00000026974	protein_coding
1379059_at	ENSRNOG00000022533	protein_coding
1379061_at	ENSRNOG00000020506	protein_coding
1379062_at	ENSRNOG00000009958	protein_coding
1379065_at	ENSRNOG00000042634	protein_coding
1379067_at	ENSRNOG00000027057	protein_coding
1379073_at	ENSRNOG00000047781	protein_coding
1379074_at	ENSRNOG00000020903	protein_coding
1379075_at	ENSRNOG00000061050	protein_coding
1379078_at	ENSRNOG00000018033	protein_coding
1379081_at	ENSRNOG00000025117	protein_coding
1379084_at	ENSRNOG00000004556	protein_coding
1379085_at	ENSRNOG00000061603	protein_coding
1379087_at	ENSRNOG00000042522	protein_coding
1379091_at	ENSRNOG00000059911	protein_coding
1379092_at	ENSRNOG00000018285	protein_coding
1379095_at	ENSRNOG00000015554	protein_coding
1379100_at	ENSRNOG00000010653	protein_coding
1379101_at	ENSRNOG00000014599	protein_coding
1379112_at	ENSRNOG00000026239	protein_coding
1379115_at	ENSRNOG00000016269	protein_coding
1379123_at	ENSRNOG00000027098	protein_coding
1379126_at	ENSRNOG00000015088	protein_coding
1379144_at	ENSRNOG00000001311	protein_coding
1379160_at	ENSRNOG00000021573	protein_coding
1379163_at	ENSRNOG00000001453	protein_coding
1379169_at	ENSRNOG00000047781	protein_coding
1379188_at	ENSRNOG00000004831	protein_coding
1379194_at	ENSRNOG00000001844	protein_coding
1379195_s_at	ENSRNOG00000014193	protein_coding
1379196_at	ENSRNOG00000015242	protein_coding
1379200_at	ENSRNOG00000001956	protein_coding
1379201_at	ENSRNOG00000020772	protein_coding
1379203_at	ENSRNOG00000011241	protein_coding
1379206_at	ENSRNOG00000011912	protein_coding
1379207_at	ENSRNOG00000001138	protein_coding
1379217_at	ENSRNOG00000005033	protein_coding
1379218_at	ENSRNOG00000008704	protein_coding
1379221_at	ENSRNOG00000060931	protein_coding
1379222_at	ENSRNOG00000056212	protein_coding
1379226_at	ENSRNOG00000057957	protein_coding
1379228_at	ENSRNOG00000056212	protein_coding
1379232_at	ENSRNOG00000036598	protein_coding
1379234_a_at	ENSRNOG00000050071	protein_coding
1379235_x_at	ENSRNOG00000050071	protein_coding
1379236_at	ENSRNOG00000032798	protein_coding
1379238_at	ENSRNOG00000046257	protein_coding
1379242_at	ENSRNOG00000013806	protein_coding
1379243_at	ENSRNOG00000008569	protein_coding
1379247_at	ENSRNOG00000027317	protein_coding
1379248_at	ENSRNOG00000010630	protein_coding
1379250_at	ENSRNOG00000007023	protein_coding
1379254_at	ENSRNOG00000003594	protein_coding
1379255_at	ENSRNOG00000003858	protein_coding
1379256_at	ENSRNOG00000023187	protein_coding
1379257_at	ENSRNOG00000026050	protein_coding
1379258_at	ENSRNOG00000008421	protein_coding
1379260_at	ENSRNOG00000060972	protein_coding
1379261_at	ENSRNOG00000025981	protein_coding
1379262_at	ENSRNOG00000003782	protein_coding
1379263_at	ENSRNOG00000016055	protein_coding
1379264_at	ENSRNOG00000049057	protein_coding
1379268_at	ENSRNOG00000014811	protein_coding
1379271_at	ENSRNOG00000028504	protein_coding
1379273_at	ENSRNOG00000047235	protein_coding
1379275_at	ENSRNOG00000011944	protein_coding
1379277_at	ENSRNOG00000011058	protein_coding
1379278_at	ENSRNOG00000013459	protein_coding
1379279_at	ENSRNOG00000002956	protein_coding
1379281_at	ENSRNOG00000005770	protein_coding
1379282_at	ENSRNOG00000021047	protein_coding
1379284_at	ENSRNOG00000008187	protein_coding
1379285_at	ENSRNOG00000028895	protein_coding
1379286_at	ENSRNOG00000014859	protein_coding
1379287_at	ENSRNOG00000014048	protein_coding
1379288_at	ENSRNOG00000012724	protein_coding
1379289_at	ENSRNOG00000021886	protein_coding
1379290_at	ENSRNOG00000008410	protein_coding
1379292_at	ENSRNOG00000006334	protein_coding
1379293_at	ENSRNOG00000010603	protein_coding
1379295_at	ENSRNOG00000006108	protein_coding
1379296_at	ENSRNOG00000004904	protein_coding
1379298_at	ENSRNOG00000028594	protein_coding
1379299_at	ENSRNOG00000009968	protein_coding
1379300_at	ENSRNOG00000047734	protein_coding
1379302_at	ENSRNOG00000046327	protein_coding
1379303_at	ENSRNOG00000031827	protein_coding
1379304_at	ENSRNOG00000001426	protein_coding
1379305_at	ENSRNOG00000016443	protein_coding
1379307_at	ENSRNOG00000014139	protein_coding
1379308_at	ENSRNOG00000014851	protein_coding
1379311_at	ENSRNOG00000015382	protein_coding
1379312_at	ENSRNOG00000018561	protein_coding
1379315_at	ENSRNOG00000017109	protein_coding
1379317_a_at	ENSRNOG00000020304	protein_coding
1379318_at	ENSRNOG00000027245	protein_coding
1379319_at	ENSRNOG00000022393	protein_coding
1379322_at	ENSRNOG00000014097	protein_coding
1379323_at	ENSRNOG00000010894	protein_coding
1379325_at	ENSRNOG00000009280	protein_coding
1379326_at	ENSRNOG00000014481	protein_coding
1379329_at	ENSRNOG00000047796	protein_coding
1379330_s_at	ENSRNOG00000047796	protein_coding
1379331_at	ENSRNOG00000002548	protein_coding
1379332_at	ENSRNOG00000010889	protein_coding
1379333_at	ENSRNOG00000037707	protein_coding
1379335_at	ENSRNOG00000058580	protein_coding
1379337_at	ENSRNOG00000023923	protein_coding
1379338_at	ENSRNOG00000017079	protein_coding
1379340_at	ENSRNOG00000002667	protein_coding
1379341_at	ENSRNOG00000017644	protein_coding
1379344_at	ENSRNOG00000003622	protein_coding
1379348_at	ENSRNOG00000009245	protein_coding
1379349_a_at	ENSRNOG00000031346	protein_coding
1379350_at	ENSRNOG00000032395	protein_coding
1379351_at	ENSRNOG00000017988	protein_coding
1379352_at	ENSRNOG00000015232	protein_coding
1379353_at	ENSRNOG00000005795	protein_coding
1379354_at	ENSRNOG00000014323	protein_coding
1379361_at	ENSRNOG00000015003	protein_coding
1379364_at	ENSRNOG00000017883	protein_coding
1379365_at	ENSRNOG00000022298	protein_coding
1379366_a_at	ENSRNOG00000015105	protein_coding
1379367_at	ENSRNOG00000013468	protein_coding
1379368_at	ENSRNOG00000001843	protein_coding
1379369_at	ENSRNOG00000022772	protein_coding
1379370_at	ENSRNOG00000001807	protein_coding
1379374_at	ENSRNOG00000016872	protein_coding
1379376_at	ENSRNOG00000015774	protein_coding
1379377_at	ENSRNOG00000019754	protein_coding
1379378_at	ENSRNOG00000002178	protein_coding
1379380_at	ENSRNOG00000025371	protein_coding
1379384_at	ENSRNOG00000014084	protein_coding
1379385_at	ENSRNOG00000009285	protein_coding
1379386_at	ENSRNOG00000016148	protein_coding
1379387_at	ENSRNOG00000003959	protein_coding
1379390_at	ENSRNOG00000012083	protein_coding
1379392_at	ENSRNOG00000062013	protein_coding
1379393_at	ENSRNOG00000015408	protein_coding
1379395_a_at	ENSRNOG00000015866	protein_coding
1379396_at	ENSRNOG00000059705	protein_coding
1379397_at	ENSRNOG00000027145	protein_coding
1379398_at	ENSRNOG00000011063	protein_coding
1379399_at	ENSRNOG00000006747	protein_coding
1379400_at	ENSRNOG00000008586	protein_coding
1379401_a_at	ENSRNOG00000005285	protein_coding
1379402_at	ENSRNOG00000010064	protein_coding
1379405_at	ENSRNOG00000015852	protein_coding
1379406_at	ENSRNOG00000020321	protein_coding
1379408_at	ENSRNOG00000019948	protein_coding
1379413_at	ENSRNOG00000015962	protein_coding
1379414_at	ENSRNOG00000034075	protein_coding
1379417_at	ENSRNOG00000047513	protein_coding
1379419_at	ENSRNOG00000012860	protein_coding
1379420_at	ENSRNOG00000005589	protein_coding
1379421_at	ENSRNOG00000060137	protein_coding
1379422_at	ENSRNOG00000005753	protein_coding
1379425_at	ENSRNOG00000037432	protein_coding
1379427_at	ENSRNOG00000014051	protein_coding
1379433_at	ENSRNOG00000020479	protein_coding
1379434_at	ENSRNOG00000047165	protein_coding
1379438_at	ENSRNOG00000006391	protein_coding
1379439_at	ENSRNOG00000005578	protein_coding
1379440_at	ENSRNOG00000009311	protein_coding
1379441_at	ENSRNOG00000001602	protein_coding
1379443_at	ENSRNOG00000031406	protein_coding
1379446_at	ENSRNOG00000034164	protein_coding
1379447_at	ENSRNOG00000020444	protein_coding
1379448_at	ENSRNOG00000029055	protein_coding
1379449_at	ENSRNOG00000006833	protein_coding
1379450_at	ENSRNOG00000014479	protein_coding
1379452_at	ENSRNOG00000016717	protein_coding
1379457_at	ENSRNOG00000004011	protein_coding
1379459_at	ENSRNOG00000039091	protein_coding
1379460_at	ENSRNOG00000006357	protein_coding
1379461_at	ENSRNOG00000025554	protein_coding
1379462_at	ENSRNOG00000012818	protein_coding
1379463_at	ENSRNOG00000011521	protein_coding
1379466_at	ENSRNOG00000018927	protein_coding
1379469_at	ENSRNOG00000003686	protein_coding
1379471_at	ENSRNOG00000021931	protein_coding
1379472_at	ENSRNOG00000020736	protein_coding
1379473_at	ENSRNOG00000038366	protein_coding
1379475_at	ENSRNOG00000007430	protein_coding
1379476_at	ENSRNOG00000009290	protein_coding
1379479_at	ENSRNOG00000038035	protein_coding
1379480_at	ENSRNOG00000026705	protein_coding
1379481_at	ENSRNOG00000042195	protein_coding
1379482_at	ENSRNOG00000019662	protein_coding
1379484_at	ENSRNOG00000006419	protein_coding
1379485_at	ENSRNOG00000010117	protein_coding
1379488_at	ENSRNOG00000007285	protein_coding
1379491_at	ENSRNOG00000021524	protein_coding
1379494_at	ENSRNOG00000026403	protein_coding
1379500_at	ENSRNOG00000010706	protein_coding
1379505_at	ENSRNOG00000012988	protein_coding
1379510_at	ENSRNOG00000013781	protein_coding
1379513_at	ENSRNOG00000008046	protein_coding
1379515_at	ENSRNOG00000014690	protein_coding
1379516_at	ENSRNOG00000018836	protein_coding
1379517_at	ENSRNOG00000008082	protein_coding
1379519_at	ENSRNOG00000022745	protein_coding
1379521_at	ENSRNOG00000001712	protein_coding
1379524_at	ENSRNOG00000015636	protein_coding
1379525_at	ENSRNOG00000021273	protein_coding
1379530_at	ENSRNOG00000042140	protein_coding
1379537_at	ENSRNOG00000015594	protein_coding
1379538_at	ENSRNOG00000022597	protein_coding
1379542_at	ENSRNOG00000005556	protein_coding
1379544_at	ENSRNOG00000021525	protein_coding
1379550_a_at	ENSRNOG00000001478	protein_coding
1379551_at	ENSRNOG00000008155	protein_coding
1379552_s_at	ENSRNOG00000020970	protein_coding
1379553_s_at	ENSRNOG00000013847	protein_coding
1379554_at	ENSRNOG00000005045	protein_coding
1379556_a_at	ENSRNOG00000016767	protein_coding
1379558_at	ENSRNOG00000051377	protein_coding
1379560_at	ENSRNOG00000016680	protein_coding
1379561_at	ENSRNOG00000010861	protein_coding
1379563_at	ENSRNOG00000007437	protein_coding
1379564_at	ENSRNOG00000024870	protein_coding
1379565_at	ENSRNOG00000012826	protein_coding
1379566_at	ENSRNOG00000029147	protein_coding
1379567_at	ENSRNOG00000003679	protein_coding
1379568_at	ENSRNOG00000036604	protein_coding
1379571_at	ENSRNOG00000005504	protein_coding
1379572_at	ENSRNOG00000032941	protein_coding
1379577_at	ENSRNOG00000024953	protein_coding
1379578_at	ENSRNOG00000056716	protein_coding
1379579_at	ENSRNOG00000016740	protein_coding
1379580_at	ENSRNOG00000016744	protein_coding
1379581_at	ENSRNOG00000011611	protein_coding
1379582_a_at	ENSRNOG00000015423	protein_coding
1379587_at	ENSRNOG00000053850	protein_coding
1379590_at	ENSRNOG00000009639	protein_coding
1379593_at	ENSRNOG00000028658	protein_coding
1379595_at	ENSRNOG00000013510	protein_coding
1379601_at	ENSRNOG00000028341	protein_coding
1379606_at	ENSRNOG00000010224	protein_coding
1379608_at	ENSRNOG00000010071	protein_coding
1379611_at	ENSRNOG00000017212	protein_coding
1379612_at	ENSRNOG00000020155	protein_coding
1379613_at	ENSRNOG00000023334	protein_coding
1379615_at	ENSRNOG00000001844	protein_coding
1379620_at	ENSRNOG00000026447	protein_coding
1379621_at	ENSRNOG00000037690	protein_coding
1379623_at	ENSRNOG00000015235	protein_coding
1379625_at	ENSRNOG00000022356	protein_coding
1379631_at	ENSRNOG00000018659	protein_coding
1379633_a_at	ENSRNOG00000029195	protein_coding
1379635_at	ENSRNOG00000004304	protein_coding
1379636_at	ENSRNOG00000006082	protein_coding
1379637_at	ENSRNOG00000011739	protein_coding
1379644_at	ENSRNOG00000045961	protein_coding
1379645_at	ENSRNOG00000028227	protein_coding
1379647_at	ENSRNOG00000053406	protein_coding
1379649_at	ENSRNOG00000005234	protein_coding
1379654_at	ENSRNOG00000019369	protein_coding
1379657_a_at	ENSRNOG00000018272	protein_coding
1379660_at	ENSRNOG00000026753	protein_coding
1379663_at	ENSRNOG00000010514	protein_coding
1379664_at	ENSRNOG00000011237	protein_coding
1379665_at	ENSRNOG00000012505	protein_coding
1379667_at	ENSRNOG00000020371	protein_coding
1379668_at	ENSRNOG00000012841	protein_coding
1379670_at	ENSRNOG00000027035	protein_coding
1379671_at	ENSRNOG00000013790	protein_coding
1379673_at	ENSRNOG00000012960	protein_coding
1379674_at	ENSRNOG00000014723	protein_coding
1379675_at	ENSRNOG00000007576	protein_coding
1379676_a_at	ENSRNOG00000055641	protein_coding
1379677_at	ENSRNOG00000014171	protein_coding
1379678_at	ENSRNOG00000013878	protein_coding
1379681_at	ENSRNOG00000007189	protein_coding
1379683_at	ENSRNOG00000021793	protein_coding
1379684_at	ENSRNOG00000061425	protein_coding
1379685_at	ENSRNOG00000002104	protein_coding
1379687_at	ENSRNOG00000004959	protein_coding
1379689_at	ENSRNOG00000009196	protein_coding
1379691_at	ENSRNOG00000020438	protein_coding
1379692_at	ENSRNOG00000024000	protein_coding
1379693_at	ENSRNOG00000029598	protein_coding
1379698_at	ENSRNOG00000022975	protein_coding
1379700_at	ENSRNOG00000006062	protein_coding
1379703_at	ENSRNOG00000010794	protein_coding
1379704_at	ENSRNOG00000010087	protein_coding
1379706_at	ENSRNOG00000013798	protein_coding
1379709_at	ENSRNOG00000042680	protein_coding
1379714_at	ENSRNOG00000048967	protein_coding
1379715_at	ENSRNOG00000008607	protein_coding
1379719_at	ENSRNOG00000026186	protein_coding
1379721_at	ENSRNOG00000012604	protein_coding
1379724_at	ENSRNOG00000002171	protein_coding
1379725_at	ENSRNOG00000017600	protein_coding
1379726_at	ENSRNOG00000010736	protein_coding
1379728_at	ENSRNOG00000008639	protein_coding
1379729_at	ENSRNOG00000005927	protein_coding
1379730_at	ENSRNOG00000030862	protein_coding
1379731_at	ENSRNOG00000032058	protein_coding
1379732_at	ENSRNOG00000014902	protein_coding
1379733_at	ENSRNOG00000007370	protein_coding
1379734_at	ENSRNOG00000019780	protein_coding
1379736_at	ENSRNOG00000003835	protein_coding
1379740_at	ENSRNOG00000028677	protein_coding
1379741_at	ENSRNOG00000013428	protein_coding
1379744_at	ENSRNOG00000055531	protein_coding
1379748_at	ENSRNOG00000049994	protein_coding
1379750_at	ENSRNOG00000029598	protein_coding
1379751_at	ENSRNOG00000028649	protein_coding
1379759_at	ENSRNOG00000015021	protein_coding
1379760_at	ENSRNOG00000021100	protein_coding
1379762_at	ENSRNOG00000042025	protein_coding
1379765_at	ENSRNOG00000008704	protein_coding
1379766_at	ENSRNOG00000056714	protein_coding
1379770_at	ENSRNOG00000058271	protein_coding
1379772_at	ENSRNOG00000009227	protein_coding
1379775_at	ENSRNOG00000014595	protein_coding
1379784_at	ENSRNOG00000012322	protein_coding
1379785_at	ENSRNOG00000005248	protein_coding
1379790_at	ENSRNOG00000014011	protein_coding
1379791_at	ENSRNOG00000016069	protein_coding
1379793_at	ENSRNOG00000047506	protein_coding
1379794_at	ENSRNOG00000049976	protein_coding
1379795_at	ENSRNOG00000012124	protein_coding
1379796_at	ENSRNOG00000013968	protein_coding
1379803_at	ENSRNOG00000009205	protein_coding
1379804_at	ENSRNOG00000020893	protein_coding
1379805_at	ENSRNOG00000008713	protein_coding
1379809_at	ENSRNOG00000026662	protein_coding
1379810_at	ENSRNOG00000011384	protein_coding
1379812_at	ENSRNOG00000005930	protein_coding
1379814_at	ENSRNOG00000012580	protein_coding
1379816_at	ENSRNOG00000030721	protein_coding
1379821_at	ENSRNOG00000022567	protein_coding
1379822_at	ENSRNOG00000008782	protein_coding
1379824_at	ENSRNOG00000010777	protein_coding
1379825_at	ENSRNOG00000024450	protein_coding
1379826_at	ENSRNOG00000017253	protein_coding
1379827_at	ENSRNOG00000016360	protein_coding
1379829_at	ENSRNOG00000017166	protein_coding
1379831_at	ENSRNOG00000014209	protein_coding
1379832_at	ENSRNOG00000016231	protein_coding
1379839_at	ENSRNOG00000002903	protein_coding
1379842_at	ENSRNOG00000014002	protein_coding
1379846_at	ENSRNOG00000007637	protein_coding
1379847_at	ENSRNOG00000032788	protein_coding
1379848_at	ENSRNOG00000038165	protein_coding
1379849_at	ENSRNOG00000000104	protein_coding
1379850_at	ENSRNOG00000007203	protein_coding
1379853_at	ENSRNOG00000010241	protein_coding
1379854_at	ENSRNOG00000000221	protein_coding
1379856_at	ENSRNOG00000017030	protein_coding
1379862_at	ENSRNOG00000007874	protein_coding
1379867_at	ENSRNOG00000054955	protein_coding
1379868_at	ENSRNOG00000020673	protein_coding
1379872_at	ENSRNOG00000004180	protein_coding
1379874_at	ENSRNOG00000019165	protein_coding
1379876_at	ENSRNOG00000060008	protein_coding
1379877_at	ENSRNOG00000025140	protein_coding
1379884_at	ENSRNOG00000007445	protein_coding
1379885_at	ENSRNOG00000003400	protein_coding
1379887_at	ENSRNOG00000006888	protein_coding
1379889_at	ENSRNOG00000002667	protein_coding
1379891_at	ENSRNOG00000020667	protein_coding
1379894_at	ENSRNOG00000031849	protein_coding
1379899_at	ENSRNOG00000028207	protein_coding
1379900_at	ENSRNOG00000023538	protein_coding
1379901_at	ENSRNOG00000020191	protein_coding
1379902_at	ENSRNOG00000007590	protein_coding
1379904_at	ENSRNOG00000017468	protein_coding
1379905_at	ENSRNOG00000014634	protein_coding
1379906_at	ENSRNOG00000011227	protein_coding
1379907_at	ENSRNOG00000050983	protein_coding
1379908_at	ENSRNOG00000009197	protein_coding
1379909_at	ENSRNOG00000019272	protein_coding
1379910_at	ENSRNOG00000002926	protein_coding
1379911_at	ENSRNOG00000018198	protein_coding
1379913_at	ENSRNOG00000030639	protein_coding
1379914_at	ENSRNOG00000054259	protein_coding
1379919_at	ENSRNOG00000012473	protein_coding
1379921_at	ENSRNOG00000019278	protein_coding
1379924_at	ENSRNOG00000029260	protein_coding
1379931_at	ENSRNOG00000008082	protein_coding
1379932_at	ENSRNOG00000003533	protein_coding
1379935_at	ENSRNOG00000000239	protein_coding
1379941_at	ENSRNOG00000030213	protein_coding
1379942_at	ENSRNOG00000012199	protein_coding
1379943_at	ENSRNOG00000026238	protein_coding
1379945_at	ENSRNOG00000013390	protein_coding
1379949_at	ENSRNOG00000056223	protein_coding
1379951_at	ENSRNOG00000014450	protein_coding
1379953_at	ENSRNOG00000021440	protein_coding
1379954_at	ENSRNOG00000010815	protein_coding
1379955_at	ENSRNOG00000026447	protein_coding
1379957_at	ENSRNOG00000021412	protein_coding
1379959_at	ENSRNOG00000001629	protein_coding
1379963_at	ENSRNOG00000010361	protein_coding
1379964_at	ENSRNOG00000017536	protein_coding
1379966_at	ENSRNOG00000033863	protein_coding
1379967_at	ENSRNOG00000027234	protein_coding
1379969_at	ENSRNOG00000009000	protein_coding
1379970_at	ENSRNOG00000013213	protein_coding
1379971_at	ENSRNOG00000026277	protein_coding
1379977_at	ENSRNOG00000039730	protein_coding
1379978_at	ENSRNOG00000011967	protein_coding
1379981_at	ENSRNOG00000015332	protein_coding
1379982_at	ENSRNOG00000001585	protein_coding
1379985_at	ENSRNOG00000052205	protein_coding
1379987_at	ENSRNOG00000008712	protein_coding
1379990_at	ENSRNOG00000002255	protein_coding
1379992_at	ENSRNOG00000019685	protein_coding
1379993_at	ENSRNOG00000020863	protein_coding
1379997_at	ENSRNOG00000006615	protein_coding
1380001_at	ENSRNOG00000004061	protein_coding
1380002_at	ENSRNOG00000025324	protein_coding
1380008_at	ENSRNOG00000000112	protein_coding
1380009_at	ENSRNOG00000005274	protein_coding
1380013_at	ENSRNOG00000022268	protein_coding
1380019_at	ENSRNOG00000017220	protein_coding
1380021_at	ENSRNOG00000017680	protein_coding
1380022_at	ENSRNOG00000003326	protein_coding
1380024_at	ENSRNOG00000002823	protein_coding
1380030_at	ENSRNOG00000016392	protein_coding
1380032_at	ENSRNOG00000002271	protein_coding
1380035_at	ENSRNOG00000007299	protein_coding
1380038_at	ENSRNOG00000030213	protein_coding
1380039_at	ENSRNOG00000018408	protein_coding
1380040_at	ENSRNOG00000042056	protein_coding
1380048_at	ENSRNOG00000003812	protein_coding
1380055_at	ENSRNOG00000017602	protein_coding
1380060_at	ENSRNOG00000007500	protein_coding
1380062_at	ENSRNOG00000021579	protein_coding
1380063_at	ENSRNOG00000019141	protein_coding
1380066_at	ENSRNOG00000001407	protein_coding
1380071_at	ENSRNOG00000008196	protein_coding
1380074_at	ENSRNOG00000020705	protein_coding
1380076_at	ENSRNOG00000019557	protein_coding
1380077_at	ENSRNOG00000036703	protein_coding
1380078_at	ENSRNOG00000037352	protein_coding
1380079_at	ENSRNOG00000051922	protein_coding
1380083_at	ENSRNOG00000030281	protein_coding
1380088_at	ENSRNOG00000018865	protein_coding
1380093_at	ENSRNOG00000049407	protein_coding
1380095_at	ENSRNOG00000042526	protein_coding
1380098_at	ENSRNOG00000002175	protein_coding
1380100_at	ENSRNOG00000061630	protein_coding
1380101_at	ENSRNOG00000006261	protein_coding
1380104_at	ENSRNOG00000003430	protein_coding
1380106_at	ENSRNOG00000021085	protein_coding
1380107_a_at	ENSRNOG00000049351	protein_coding
1380109_at	ENSRNOG00000008689	protein_coding
1380110_at	ENSRNOG00000059968	protein_coding
1380116_at	ENSRNOG00000040110	protein_coding
1380121_at	ENSRNOG00000000657	protein_coding
1380123_at	ENSRNOG00000019414	protein_coding
1380131_at	ENSRNOG00000016834	protein_coding
1380133_at	ENSRNOG00000011136	protein_coding
1380134_at	ENSRNOG00000015279	protein_coding
1380139_at	ENSRNOG00000008209	protein_coding
1380141_at	ENSRNOG00000012020	protein_coding
1380157_at	ENSRNOG00000001222	protein_coding
1380159_at	ENSRNOG00000014935	protein_coding
1380160_at	ENSRNOG00000026704	protein_coding
1380163_at	ENSRNOG00000020411	protein_coding
1380164_at	ENSRNOG00000012853	protein_coding
1380169_at	ENSRNOG00000048164	protein_coding
1380170_at	ENSRNOG00000019425	protein_coding
1380171_at	ENSRNOG00000013887	protein_coding
1380172_at	ENSRNOG00000004680	protein_coding
1380175_at	ENSRNOG00000005772	protein_coding
1380179_at	ENSRNOG00000037514	protein_coding
1380181_at	ENSRNOG00000003595	protein_coding
1380182_at	ENSRNOG00000008666	protein_coding
1380183_at	ENSRNOG00000045612	protein_coding
1380184_at	ENSRNOG00000049349	protein_coding
1380185_at	ENSRNOG00000012564	protein_coding
1380187_at	ENSRNOG00000021170	protein_coding
1380190_at	ENSRNOG00000031197	protein_coding
1380191_s_at	ENSRNOG00000018818	protein_coding
1380194_at	ENSRNOG00000016853	protein_coding
1380201_at	ENSRNOG00000005344	protein_coding
1380203_at	ENSRNOG00000015558	protein_coding
1380206_at	ENSRNOG00000004680	protein_coding
1380209_at	ENSRNOG00000028576	protein_coding
1380215_at	ENSRNOG00000002864	protein_coding
1380216_at	ENSRNOG00000015158	protein_coding
1380217_at	ENSRNOG00000013727	protein_coding
1380218_at	ENSRNOG00000029586	protein_coding
1380225_at	ENSRNOG00000059181	protein_coding
1380226_at	ENSRNOG00000036719	protein_coding
1380228_at	ENSRNOG00000008625	protein_coding
1380229_at	ENSRNOG00000012886	protein_coding
1380231_at	ENSRNOG00000017519	protein_coding
1380232_at	ENSRNOG00000015516	protein_coding
1380233_x_at	ENSRNOG00000015516	protein_coding
1380235_at	ENSRNOG00000012549	protein_coding
1380236_at	ENSRNOG00000043167	protein_coding
1380237_at	ENSRNOG00000039300	protein_coding
1380241_a_at	ENSRNOG00000015911	protein_coding
1380242_at	ENSRNOG00000015911	protein_coding
1380248_at	ENSRNOG00000014650	protein_coding
1380249_at	ENSRNOG00000056001	protein_coding
1380252_at	ENSRNOG00000005538	protein_coding
1380256_at	ENSRNOG00000033560	protein_coding
1380257_at	ENSRNOG00000030572	protein_coding
1380259_at	ENSRNOG00000000303	protein_coding
1380260_at	ENSRNOG00000016915	protein_coding
1380262_at	ENSRNOG00000033573	protein_coding
1380263_at	ENSRNOG00000013832	protein_coding
1380265_at	ENSRNOG00000009296	protein_coding
1380266_at	ENSRNOG00000019339	protein_coding
1380267_at	ENSRNOG00000027212	protein_coding
1380270_at	ENSRNOG00000001739	protein_coding
1380271_at	ENSRNOG00000001891	protein_coding
1380277_at	ENSRNOG00000059878	protein_coding
1380278_at	ENSRNOG00000001990	protein_coding
1380281_at	ENSRNOG00000010859	protein_coding
1380283_at	ENSRNOG00000016246	protein_coding
1380284_at	ENSRNOG00000000572	protein_coding
1380285_at	ENSRNOG00000001750	protein_coding
1380286_x_at	ENSRNOG00000010999	protein_coding
1380287_at	ENSRNOG00000008622	protein_coding
1380289_at	ENSRNOG00000051868	protein_coding
1380293_at	ENSRNOG00000028677	protein_coding
1380297_at	ENSRNOG00000012331	protein_coding
1380303_at	ENSRNOG00000048660	protein_coding
1380304_at	ENSRNOG00000001104	protein_coding
1380305_at	ENSRNOG00000039856	protein_coding
1380309_at	ENSRNOG00000001764	protein_coding
1380310_at	ENSRNOG00000010342	protein_coding
1380313_at	ENSRNOG00000058714	protein_coding
1380314_at	ENSRNOG00000048060	protein_coding
1380317_at	ENSRNOG00000009771	protein_coding
1380318_at	ENSRNOG00000012442	protein_coding
1380320_at	ENSRNOG00000002203	protein_coding
1380321_at	ENSRNOG00000010748	protein_coding
1380324_at	ENSRNOG00000026212	protein_coding
1380327_at	ENSRNOG00000004189	protein_coding
1380328_at	ENSRNOG00000011145	protein_coding
1380329_at	ENSRNOG00000022386	protein_coding
1380330_at	ENSRNOG00000007882	protein_coding
1380331_at	ENSRNOG00000010763	protein_coding
1380333_at	ENSRNOG00000019614	protein_coding
1380334_at	ENSRNOG00000002408	protein_coding
1380336_at	ENSRNOG00000004226	protein_coding
1380338_at	ENSRNOG00000014909	protein_coding
1380342_at	ENSRNOG00000039749	protein_coding
1380343_at	ENSRNOG00000025899	protein_coding
1380346_at	ENSRNOG00000016581	protein_coding
1380347_at	ENSRNOG00000009826	protein_coding
